id,pose rmsd,pocket rmsd,qs score,lddt-pli
6oim_idx4,2.9069358867,1.5664336013,0.8261,0.8461
6oin_idx0,3.3723199088,2.3287937987,0.8493,0.8693
6oin_idx1,4.2669942919,2.6769258751,0.7898,0.8098
6oin_idx2,3.6886717982,2.4897792917,0.8219,0.8419
6oin_idx3,5.7545426889,2.5772489579,0.8059,0.8259
6oin_idx4,4.4084491327,1.7822925366,0.8457,0.8657
6oio_idx0,4.3247456794,1.4535324961,0.8576,0.8776
6oio_idx1,3.9084239898,1.7593926872,0.8417,0.8617
6oio_idx2,2.1854648724,2.0825209646,0.8071,0.8271
6oio_idx3,3.8159895206,1.3754854105,0.8263,0.8463
6oio_idx4,3.5869720753,1.9437614764,0.8243,0.8443
6oip_idx0,2.7072469905,2.4197442051,0.8411,0.8611
6oip_idx1,3.5754780136,1.7656732192,0.8623,0.8823
6oip_idx2,3.4279208832,3.4270900570,0.8290,0.8490
6oip_idx3,2.7488495727,2.5239288963,0.8749,0.8949
6oip_idx4,2.9939379563,1.5508373479,0.8497,0.8697
6oiq_idx0,2.8910324266,1.5838883644,0.8679,0.8879
6oiq_idx1,3.2708737704,1.7596984599,0.8331,0.8531
6oiq_idx2,2.7767843168,2.4978699846,0.8107,0.8307
6oiq_idx3,3.5383682602,2.3525841549,0.8973,0.9173
6oiq_idx4,1.9117908488,1.8248234760,0.8423,0.8623
6oir_idx0,2.8775963022,2.1865001917,0.8252,0.8452
6oir_idx1,2.0264095360,2.5551522177,0.8106,0.8306
6oir_idx2,2.7365897623,2.3863938777,0.7949,0.8149
6oir_idx3,3.5137067130,1.4092488476,0.8699,0.8899
6oir_idx4,3.1044619019,1.6023101090,0.8451,0.8651
6olx_idx0,3.0035009100,1.6718403344,0.8420,0.8620
6olx_idx1,3.1412960731,1.3669809186,0.8253,0.8453
6olx_idx2,4.5713685025,2.5926623177,0.8491,0.8691
6olx_idx3,2.3416935167,1.7879707231,0.8635,0.8835
6olx_idx4,3.8549987211,1.7828603025,0.8213,0.8413
6om4_idx0,2.1154936402,1.7044686624,0.8312,0.8512
6om4_idx1,2.7471860851,2.2591253110,0.8062,0.8262
6om4_idx2,3.2166381163,2.4120248759,0.8111,0.8311
6om4_idx3,2.4955703852,2.4773960645,0.8277,0.8477
6om4_idx4,3.2502168851,2.8477923809,0.8436,0.8636
6oni_idx0,3.7047303925,1.6651626808,0.8841,0.9041
6oni_idx1,2.2910305495,3.1350710346,0.8511,0.8711
6oni_idx2,3.0285816747,3.8726473591,0.8473,0.8673
6oni_idx3,2.8103128828,1.8395578453,0.8418,0.8618
6oni_idx4,1.9009265910,1.9183934358,0.8609,0.8809
6op9_idx0,2.9466497424,2.4353597350,0.8351,0.8551
6op9_idx1,2.5294318651,2.8507953774,0.8194,0.8394
6op9_idx2,4.3154801948,1.9628822442,0.8259,0.8459
6op9_idx3,2.4807146992,1.7182584615,0.8410,0.8610
6op9_idx4,4.7223446960,3.5125802437,0.8529,0.8729
6oqi_idx0,2.7022254710,1.8535840320,0.8528,0.8728
6oqi_idx1,5.0126934966,1.0635149272,0.8461,0.8661
6oqi_idx2,3.5334849622,2.3975915763,0.8379,0.8579
6oqi_idx3,3.4587216101,2.6885885565,0.8555,0.8755
6oqi_idx4,3.7767577127,3.2086202533,0.8482,0.8682
6oqo_idx0,3.8690705208,3.2605168724,0.8719,0.8919
6oqo_idx1,4.3853096466,4.5275681002,0.8301,0.8501
6oqo_idx2,4.7617462146,1.8298320079,0.8469,0.8669
6oqo_idx3,2.8313650786,1.6461158785,0.8358,0.8558
6oqo_idx4,2.2589580658,1.4642789642,0.8306,0.8506
6os5_idx0,1.5832794633,3.2158591761,0.8626,0.8826
6os5_idx1,2.8028145912,1.8861191428,0.8499,0.8699
6os5_idx2,3.7340725227,1.3840455055,0.8339,0.8539
6os5_idx3,3.3940637492,1.2591971290,0.8369,0.8569
6os5_idx4,3.1779422004,2.1697525819,0.8292,0.8492
6os6_idx0,2.8289009010,1.8886058795,0.8576,0.8776
6os6_idx1,2.6311980044,2.2732184929,0.8466,0.8666
6os6_idx2,2.8763404027,1.6978773662,0.8525,0.8725
6os6_idx3,3.4030816465,1.7497769623,0.8434,0.8634
6os6_idx4,1.9863237114,2.3627502620,0.8622,0.8822
6ovz_idx0,3.7049428920,1.9992724557,0.8707,0.8907
6ovz_idx1,2.1443205760,2.4275016477,0.8283,0.8483
6ovz_idx2,2.9679597943,2.0360433624,0.8294,0.8494
6ovz_idx3,2.6348013799,1.9574772700,0.8394,0.8594
6ovz_idx4,2.8152607499,2.3000727935,0.8267,0.8467
6p3d_idx0,2.3761881460,1.9375426587,0.8374,0.8574
6p3d_idx1,2.3129114171,2.1969766491,0.8610,0.8810
6p3d_idx2,2.9127391057,2.3496368967,0.8286,0.8486
6p3d_idx3,2.3523839518,1.8505723268,0.8212,0.8412
6p3d_idx4,5.7044952695,2.0411527288,0.8423,0.8623
6p7g_idx0,2.7792460023,2.1562465000,0.8580,0.8780
6p7g_idx1,2.6170102171,2.4840547294,0.8393,0.8593
6p7g_idx2,2.6874017773,2.2289612720,0.8202,0.8402
6p7g_idx3,2.3584320606,2.2342260243,0.8487,0.8687
6p7g_idx4,1.6681968111,2.3585437964,0.8381,0.8581
6p8x_idx0,2.8915941205,1.9446420839,0.8316,0.8516
6p8x_idx1,3.3312810493,2.2962037084,0.8429,0.8629
6p8x_idx2,2.1164765810,1.7492657846,0.8519,0.8719
6p8x_idx3,3.0865694906,1.3343185803,0.8291,0.8491
6p8x_idx4,2.2778243490,2.3264159827,0.8431,0.8631
6p8y_idx0,3.0547509742,1.2903640494,0.8502,0.8702
6p8y_idx1,3.3716974665,2.0212530733,0.8225,0.8425
6p8y_idx2,3.4796940244,3.0759534569,0.8402,0.8602
6p8y_idx3,3.4361073655,2.5138478375,0.8325,0.8525
6p8y_idx4,2.5843306595,1.6301045149,0.8369,0.8569
6p8z_idx0,3.8401537080,2.5218630684,0.8561,0.8761
6p8z_idx1,2.7550575151,2.2280678241,0.8605,0.8805
6p8z_idx2,3.3633021629,1.7057856677,0.8456,0.8656
6p8z_idx3,3.6750066555,2.0491334020,0.8665,0.8865
6p8z_idx4,2.8557677225,1.8390909375,0.8210,0.8410
6pgo_idx0,2.2349821201,1.9432098982,0.8557,0.8757
6pgo_idx1,3.5920032387,2.2813522737,0.8297,0.8497
6pgo_idx2,2.3303367861,1.4282764817,0.8306,0.8506
6pgo_idx3,2.4658220019,2.5919021573,0.8711,0.8911
6pgo_idx4,2.3387625343,3.4630021239,0.8595,0.8795
6pgp_idx0,3.8034530137,2.0201459895,0.8686,0.8886
6pgp_idx1,2.9577597574,1.6498316301,0.8723,0.8923
6pgp_idx2,1.7560248732,1.8990514399,0.7959,0.8159
6pgp_idx3,3.7021909976,2.8506037222,0.8595,0.8795
6pgp_idx4,5.1701964377,1.8550449210,0.8203,0.8403
6pl4_idx0,4.8316394294,2.3668916289,0.8596,0.8796
6pl4_idx1,2.6728853767,3.7092593316,0.8914,0.9114
6pl4_idx2,3.1407042123,1.7578505943,0.8407,0.8607
6pl4_idx3,3.4983254556,2.1579277163,0.8008,0.8208
6pl4_idx4,3.8512823771,1.8264379773,0.8487,0.8687
6pma_idx0,3.1071822373,1.9202694813,0.8401,0.8601
6pma_idx1,2.3428165395,2.1687620889,0.8728,0.8928
6pma_idx2,3.7196393691,1.7496501456,0.8862,0.9062
6pma_idx3,3.5920140827,2.3583519931,0.8397,0.8597
6pma_idx4,2.2083183744,2.2010542265,0.8162,0.8362
6pmb_idx0,2.8095894294,2.8156577480,0.8206,0.8406
6pmb_idx1,3.2938056465,2.4989668140,0.8126,0.8326
6pmb_idx2,3.0773016467,2.3178454024,0.8116,0.8316
6pmb_idx3,3.5106890388,3.0616097353,0.8313,0.8513
6pmb_idx4,3.7568433066,2.0090239068,0.8488,0.8688
6pmc_idx0,3.5257050500,2.4682342813,0.8178,0.8378
6pmc_idx1,2.9918782464,1.7989328025,0.8366,0.8566
6pmc_idx2,2.1975216240,3.0140917095,0.8994,0.9194
6pmc_idx3,3.5912078814,1.7647718222,0.8049,0.8249
6pmc_idx4,4.3703056025,2.6949168742,0.8536,0.8736
6pme_idx0,5.0450847490,1.7711856396,0.8444,0.8644
6pme_idx1,3.0530033576,2.2385676871,0.8361,0.8561
6pme_idx2,3.0510480877,1.6299526376,0.8521,0.8721
6pme_idx3,4.4194156001,1.7561249757,0.8326,0.8526
6pme_idx4,4.4108750249,1.6799676580,0.8211,0.8411
6pnm_idx0,3.3516759425,2.3728725154,0.8451,0.8651
6pnm_idx1,3.6782534771,2.4275872368,0.8382,0.8582
6pnm_idx2,2.5442897739,2.5721697903,0.8516,0.8716
6pnm_idx3,3.5615187361,2.3564036458,0.8183,0.8383
6pnm_idx4,2.5032000574,2.0295284639,0.8172,0.8372
6pnn_idx0,2.9676697566,2.5240305151,0.8735,0.8935
6pnn_idx1,2.9839808755,3.1505961447,0.8393,0.8593
6pnn_idx2,2.7368492784,1.9520634191,0.8526,0.8726
6pnn_idx3,1.8148760083,1.7825358631,0.8284,0.8484
6pnn_idx4,2.5027123801,2.4703781885,0.8416,0.8616
6pno_idx0,3.3442518523,3.5698825366,0.8408,0.8608
6pno_idx1,3.0304236347,2.1074657520,0.8227,0.8427
6pno_idx2,2.7884543364,1.9853060943,0.8530,0.8730
6pno_idx3,3.4249339252,1.6770264408,0.8657,0.8857
6pno_idx4,3.6549558406,1.8008309454,0.8471,0.8671
6pnx_idx0,3.8029695495,1.7066435165,0.8623,0.8823
6pnx_idx1,2.5142279226,1.6968807062,0.8555,0.8755
6pnx_idx2,3.0925497106,2.8043060291,0.8376,0.8576
6pnx_idx3,2.8292281791,2.9588916779,0.8430,0.8630
6pnx_idx4,2.4691704593,2.2146658043,0.8189,0.8389
6pwz_idx0,2.1153908546,2.2179042869,0.8448,0.8648
6pwz_idx1,3.0005223961,2.6520685676,0.8412,0.8612
6pwz_idx2,2.4721571823,2.1762281470,0.8674,0.8874
6pwz_idx3,5.2680828508,2.2271638058,0.8178,0.8378
6pwz_idx4,3.0000503528,2.5155825636,0.8150,0.8350
6pya_idx0,2.9070953213,2.1480667555,0.8520,0.8720
6pya_idx1,2.7839166395,2.9884330191,0.8041,0.8241
6pya_idx2,4.9143690915,4.8584606747,0.8423,0.8623
6pya_idx3,2.4297910179,2.1729157004,0.8565,0.8765
6pya_idx4,2.9535778955,2.3308673137,0.8093,0.8293
6pyb_idx0,2.5366666023,1.7698411921,0.8498,0.8698
6pyb_idx1,2.9805172921,1.9455579385,0.8447,0.8647
6pyb_idx2,3.0474732718,2.2236923137,0.8630,0.8830
6pyb_idx3,4.0470475318,2.4154083784,0.8221,0.8421
6pyb_idx4,2.1580414036,2.0766039144,0.8285,0.8485
6pz4_idx0,3.0588198702,1.6181041514,0.8243,0.8443
6pz4_idx1,4.6059936283,2.3964305529,0.8213,0.8413
6pz4_idx2,2.7068694849,1.9075357737,0.8576,0.8776
6pz4_idx3,2.9413513833,2.4088026029,0.8564,0.8764
6pz4_idx4,2.4632779878,2.0613471274,0.8770,0.8970
6q36_idx0,1.5978532361,2.1088488521,0.8666,0.8866
6q36_idx1,2.9953927077,2.1358261576,0.8135,0.8335
6q36_idx2,4.1253142716,1.2853975045,0.8412,0.8612
6q36_idx3,2.7353800189,2.9615606566,0.8531,0.8731
6q36_idx4,1.9378466189,1.7369447467,0.8650,0.8850
6q38_idx0,3.2864974742,2.3816972734,0.8339,0.8539
6q38_idx1,3.1360671840,2.4986251284,0.8081,0.8281
6q38_idx2,3.9484284350,1.8926286432,0.8283,0.8483
6q38_idx3,3.8606515141,1.5538836144,0.8208,0.8408
6q38_idx4,2.8738677754,2.5133574507,0.8435,0.8635
6q4q_idx0,3.3979473532,1.7172009330,0.8592,0.8792
6q4q_idx1,1.9608155498,2.1329502564,0.8658,0.8858
6q4q_idx2,4.0619086836,2.4380425475,0.8436,0.8636
6q4q_idx3,3.2209620553,1.9319118427,0.8466,0.8666
6q4q_idx4,4.0329938265,1.4191998924,0.8509,0.8709
6q7b_idx0,4.0103535030,1.8357451537,0.8330,0.8530
6q7b_idx1,2.8615144199,2.4580420520,0.8549,0.8749
6q7b_idx2,2.9618937788,1.7735682516,0.8784,0.8984
6q7b_idx3,2.4706831865,2.6974190534,0.8207,0.8407
6q7b_idx4,1.8341823342,1.4802219273,0.8650,0.8850
6q7c_idx0,2.9748523381,1.7045336542,0.8589,0.8789
6q7c_idx1,3.1950369996,1.3986592886,0.8621,0.8821
6q7c_idx2,2.3437112766,1.7046504061,0.8654,0.8854
6q7c_idx3,3.6734783453,3.1446004912,0.9126,0.9326
6q7c_idx4,3.1512677615,2.4827427869,0.8389,0.8589
6q7d_idx0,3.4438556793,2.0131356854,0.8444,0.8644
6q7d_idx1,2.5364825486,1.8397100745,0.8173,0.8373
6q7d_idx2,1.9779460799,2.8556878696,0.8405,0.8605
6q7d_idx3,3.7346999173,2.0806204578,0.8577,0.8777
6q7d_idx4,3.5820622751,1.6747291731,0.8306,0.8506
6q7e_idx0,2.9913824701,3.1486130331,0.8236,0.8436
6q7e_idx1,2.7674069786,1.5434554413,0.8263,0.8463
6q7e_idx2,2.8689112758,2.2422996810,0.8104,0.8304
6q7e_idx3,2.9711611136,2.5090153901,0.8903,0.9103
6q7e_idx4,2.7073807293,2.7166980029,0.8490,0.8690
6q7f_idx0,1.8597584742,3.4889068981,0.8172,0.8372
6q7f_idx1,3.7406314400,2.6310717531,0.8388,0.8588
6q7f_idx2,2.1159379862,1.7951542753,0.8486,0.8686
6q7f_idx3,2.8291767393,2.8402265199,0.8354,0.8554
6q7f_idx4,2.8477653527,2.2989355883,0.8336,0.8536
6q7g_idx0,3.2822645630,1.5729648575,0.8484,0.8684
6q7g_idx1,2.0542670825,1.6287066441,0.8207,0.8407
6q7g_idx2,4.1584385517,1.7393363649,0.8420,0.8620
6q7g_idx3,3.6233533458,1.2423070010,0.8231,0.8431
6q7g_idx4,3.7289002883,2.3666549417,0.8195,0.8395
6qdz_idx0,4.2232529449,2.4437376688,0.8500,0.8700
6qdz_idx1,2.5202854249,2.3984558499,0.8219,0.8419
6qdz_idx2,1.4053481654,1.7277615803,0.8294,0.8494
6qdz_idx3,3.3451166397,2.0936193414,0.8410,0.8610
6qdz_idx4,4.2743738814,2.8544405628,0.8617,0.8817
6qe1_idx0,4.1178814585,2.3301511469,0.8354,0.8554
6qe1_idx1,2.6941076987,2.0449396562,0.8534,0.8734
6qe1_idx2,3.0109481956,1.7620468888,0.8114,0.8314
6qe1_idx3,3.3093819637,2.0964342347,0.8194,0.8394
6qe1_idx4,1.9612383165,2.9108054678,0.8740,0.8940
6qfe_idx0,2.6086293168,2.1310013105,0.8431,0.8631
6qfe_idx1,2.6290589402,3.7491634001,0.8340,0.8540
6qfe_idx2,4.5801755048,3.8733848709,0.8182,0.8382
6qfe_idx3,2.6199125524,2.5307595132,0.8321,0.8521
6qfe_idx4,4.5670845837,1.4115510456,0.8466,0.8666
6qge_idx0,3.0947365925,1.9857362702,0.8363,0.8563
6qge_idx1,2.0285349849,2.9090501493,0.8495,0.8695
6qge_idx2,5.3712255259,1.8418026939,0.8349,0.8549
6qge_idx3,2.4201659386,1.7826970437,0.8233,0.8433
6qge_idx4,3.6024742052,2.1283516921,0.8930,0.9130
6qgf_idx0,4.7295692516,4.1297911299,0.8373,0.8573
6qgf_idx1,2.7010772175,1.8803211462,0.8394,0.8594
6qgf_idx2,2.2700310702,1.3014775528,0.8481,0.8681
6qgf_idx3,4.0054965857,2.2718809436,0.8395,0.8595
6qgf_idx4,3.1386466844,2.3353423633,0.8889,0.9089
6qi7_idx0,2.2718720827,2.5452767496,0.8476,0.8676
6qi7_idx1,2.3564045733,2.1536949933,0.8583,0.8783
6qi7_idx2,2.8011275807,2.3036097623,0.8456,0.8656
6qi7_idx3,3.9292253992,1.8805070163,0.8735,0.8935
6qi7_idx4,2.8739082886,2.6861426263,0.8733,0.8933
6qln_idx0,3.6366662647,2.0998657418,0.8416,0.8616
6qln_idx1,4.6674638582,2.4037175608,0.8171,0.8371
6qln_idx2,4.2409769125,1.7570295674,0.8515,0.8715
6qln_idx3,4.4230612952,2.9900505596,0.8017,0.8217
6qln_idx4,4.2013832348,2.2454172306,0.8428,0.8628
6qlo_idx0,2.0653622189,1.8974107920,0.8622,0.8822
6qlo_idx1,4.1919803720,2.1359016425,0.8446,0.8646
6qlo_idx2,3.3520514196,1.6039892384,0.8230,0.8430
6qlo_idx3,2.9931846422,1.8166122348,0.8843,0.9043
6qlo_idx4,2.3543745522,2.5942890162,0.8566,0.8766
6qlp_idx0,2.0754654900,2.4561389327,0.8216,0.8416
6qlp_idx1,2.3388571638,2.6023693128,0.8070,0.8270
6qlp_idx2,3.0712860589,2.5201703961,0.8182,0.8382
6qlp_idx3,2.3017401121,1.9692533344,0.8617,0.8817
6qlp_idx4,2.5176317568,2.1656502386,0.8359,0.8559
6qlq_idx0,2.6465588240,3.3839529516,0.8535,0.8735
6qlq_idx1,3.6476095878,2.0537863608,0.8415,0.8615
6qlq_idx2,2.8680789001,1.4375658480,0.8514,0.8714
6qlq_idx3,2.9771421090,2.0999500071,0.8275,0.8475
6qlq_idx4,4.3016334796,1.8975218943,0.8720,0.8920
6qlr_idx0,2.8494518454,2.0490710399,0.8338,0.8538
6qlr_idx1,3.5867552047,2.1113382095,0.8380,0.8580
6qlr_idx2,2.3705285986,1.6237565191,0.8476,0.8676
6qlr_idx3,3.3525591175,2.3314579501,0.8557,0.8757
6qlr_idx4,3.1813832281,2.0118419890,0.8374,0.8574
6qls_idx0,3.2260967763,2.4283033730,0.8308,0.8508
6qls_idx1,2.7479180310,1.7594128798,0.8382,0.8582
6qls_idx2,2.3864043721,1.6342604753,0.8877,0.9077
6qls_idx3,2.8649619763,1.8774785685,0.8010,0.8210
6qls_idx4,2.7468199502,3.1570588468,0.8518,0.8718
6qlt_idx0,3.9979479650,1.3298660527,0.8448,0.8648
6qlt_idx1,3.8744200243,2.7426014465,0.8185,0.8385
6qlt_idx2,2.2862366518,2.0592993414,0.8162,0.8362
6qlt_idx3,3.6120235435,2.7785723701,0.8266,0.8466
6qlt_idx4,2.7387578968,1.8891916994,0.8147,0.8347
6qlu_idx0,3.4631115278,2.2937776695,0.8344,0.8544
6qlu_idx1,2.7375079869,2.2800166227,0.8456,0.8656
6qlu_idx2,2.1371977472,3.5364605185,0.8439,0.8639
6qlu_idx3,3.9808854026,2.0168583721,0.8053,0.8253
6qlu_idx4,3.4573805303,2.2062612352,0.8126,0.8326
6qmr_idx0,2.2728069436,1.7174663998,0.8759,0.8959
6qmr_idx1,1.9243425199,2.2393898263,0.8154,0.8354
6qmr_idx2,2.7017005933,1.7253374221,0.8255,0.8455
6qmr_idx3,2.2978559196,2.0185043384,0.8694,0.8894
6qmr_idx4,2.8192156979,2.2845290849,0.8254,0.8454
6qmt_idx0,3.6056662288,2.3872700940,0.8385,0.8585
6qmt_idx1,4.4580373531,1.6560411776,0.8617,0.8817
6qmt_idx2,2.8242334742,1.6644365833,0.8680,0.8880
6qmt_idx3,4.3569647182,2.7788708819,0.8524,0.8724
6qmt_idx4,4.1310163330,1.8212473598,0.8292,0.8492
6qto_idx0,2.7699588240,2.1727276510,0.7959,0.8159
6qto_idx1,2.0353780889,1.9352792993,0.8287,0.8487
6qto_idx2,3.8222339824,1.4022434003,0.8461,0.8661
6qto_idx3,3.5967807798,2.0230990539,0.8329,0.8529
6qto_idx4,5.5631678501,2.0151757453,0.8333,0.8533
6qtq_idx0,4.4166487711,3.2295963562,0.8507,0.8707
6qtq_idx1,3.7566461078,1.2931503241,0.8279,0.8479
6qtq_idx2,4.7120263785,1.8209576031,0.8105,0.8305
6qtq_idx3,2.3776665136,2.4227698958,0.8327,0.8527
6qtq_idx4,3.2436109364,1.8179158261,0.8419,0.8619
6qtr_idx0,2.8865129499,1.2142366741,0.8523,0.8723
6qtr_idx1,4.7784186828,2.4248126393,0.8362,0.8562
6qtr_idx2,3.5604639505,2.1665561955,0.8404,0.8604
6qtr_idx3,1.4388366970,1.6818302200,0.8193,0.8393
6qtr_idx4,4.3557688965,1.6208228779,0.8301,0.8501
6qts_idx0,2.4654201806,1.7508157749,0.8279,0.8479
6qts_idx1,3.7570952121,2.1773753985,0.8228,0.8428
6qts_idx2,2.7451584315,1.9851422650,0.8331,0.8531
6qts_idx3,3.2903451970,1.7608637705,0.8687,0.8887
6qts_idx4,3.6288097161,2.2583313665,0.8307,0.8507
6qtw_idx0,3.2504285823,2.6890637064,0.8395,0.8595
6qtw_idx1,2.4398517973,1.7843823934,0.8021,0.8221
6qtw_idx2,4.3948444751,3.0568272072,0.8459,0.8659
6qtw_idx3,3.4213730944,2.0873386281,0.8658,0.8858
6qtw_idx4,3.0855539909,2.4034956146,0.8417,0.8617
6qtx_idx0,3.6972993848,2.2975260857,0.8485,0.8685
6qtx_idx1,2.7110902400,2.3422514055,0.8501,0.8701
6qtx_idx2,4.9670894761,2.1927621997,0.8636,0.8836
6qtx_idx3,3.2794952890,1.1786461279,0.8377,0.8577
6qtx_idx4,3.3972854272,1.6316357365,0.8380,0.8580
6quv_idx0,3.3819885749,2.5690656043,0.8580,0.8780
6quv_idx1,2.4684324145,1.5920706917,0.8302,0.8502
6quv_idx2,2.3123181526,2.1206604044,0.8319,0.8519
6quv_idx3,3.2746854890,1.3997954851,0.8324,0.8524
6quv_idx4,3.3875459475,1.7688598830,0.8438,0.8638
6quw_idx0,4.3430771657,3.0166639293,0.8339,0.8539
6quw_idx1,3.4727692939,2.1880153845,0.8675,0.8875
6quw_idx2,2.3628316643,1.6598988157,0.8370,0.8570
6quw_idx3,3.5388277952,1.7562333272,0.8257,0.8457
6quw_idx4,3.8155957048,1.3496625631,0.8672,0.8872
6qw8_idx0,3.9869715864,2.3021781927,0.8619,0.8819
6qw8_idx1,3.3726223896,1.9314163937,0.8771,0.8971
6qw8_idx2,2.2861429231,2.4572902494,0.8567,0.8767
6qw8_idx3,4.1479451986,2.4937166565,0.8188,0.8388
6qw8_idx4,2.5838385283,1.9011212029,0.8737,0.8937
6qwi_idx0,3.5812095604,1.6131253644,0.8594,0.8794
6qwi_idx1,2.0938368972,1.5137609291,0.8205,0.8405
6qwi_idx2,3.7562449044,1.8466612181,0.8324,0.8524
6qwi_idx3,2.5497084481,2.0478823017,0.8115,0.8315
6qwi_idx4,4.0666792816,2.8695286098,0.8438,0.8638
6qxa_idx0,4.8221287521,1.6078447231,0.8180,0.8380
6qxa_idx1,4.1559834162,2.2780834137,0.8492,0.8692
6qxa_idx2,2.3165632782,1.5702859959,0.7932,0.8132
6qxa_idx3,2.4497401834,1.7624358582,0.8612,0.8812
6qxa_idx4,2.4949928543,2.4648516292,0.8705,0.8905
6qxd_idx0,3.6603065282,2.3115225843,0.8446,0.8646
6qxd_idx1,3.3812296633,1.7809665454,0.8130,0.8330
6qxd_idx2,3.2265331030,1.7295962958,0.8204,0.8404
6qxd_idx3,3.3504366542,2.6722805025,0.8532,0.8732
6qxd_idx4,3.5845657704,1.9427368553,0.7852,0.8052
6r4k_idx0,3.6491297896,1.8823738169,0.8523,0.8723
6r4k_idx1,4.7303329515,1.5628145433,0.8081,0.8281
6r4k_idx2,3.0570438336,3.7860125942,0.8282,0.8482
6r4k_idx3,3.2616604685,3.2125648970,0.8264,0.8464
6r4k_idx4,1.9488051933,2.3175480002,0.8374,0.8574
6rot_idx0,2.2257658264,3.5445967558,0.8480,0.8680
6rot_idx1,2.6052669793,2.3082790082,0.8275,0.8475
6rot_idx2,2.3028646572,1.8803077389,0.8416,0.8616
6rot_idx3,3.2730670506,2.3458077929,0.8086,0.8286
6rot_idx4,4.0175672514,2.9210228210,0.8383,0.8583
6rtn_idx0,2.7767442518,1.5581526121,0.8123,0.8323
6rtn_idx1,2.7417029467,2.8022711494,0.8369,0.8569
6rtn_idx2,2.7232425174,2.7718326195,0.8354,0.8554
6rtn_idx3,3.1972397812,3.0017649473,0.8397,0.8597
6rtn_idx4,2.6997963147,2.3354452203,0.8391,0.8591
6ru6_idx0,3.4415525600,2.7340136631,0.8340,0.8540
6ru6_idx1,3.3345126654,1.3499488870,0.8526,0.8726
6ru6_idx2,3.3703890106,2.0474888523,0.8236,0.8436
6ru6_idx3,3.7426327489,2.6861611785,0.8374,0.8574
6ru6_idx4,3.1157159519,2.3874315975,0.8354,0.8554
6s55_idx0,3.2039796511,2.2280367842,0.8536,0.8736
6s55_idx1,4.7979469078,1.5292332383,0.8346,0.8546
6s55_idx2,3.0548331289,1.9999174013,0.8279,0.8479
6s55_idx3,3.7717015538,1.3567752079,0.8697,0.8897
6s55_idx4,3.1310329492,1.9648715335,0.8290,0.8490
6s56_idx0,2.7542391464,2.2675133445,0.8097,0.8297
6s56_idx1,2.7544979727,1.8356129710,0.8720,0.8920
6s56_idx2,2.5151621062,2.3544354103,0.8311,0.8511
6s56_idx3,3.0965080944,2.0926683902,0.8386,0.8586
6s56_idx4,2.6544460842,2.6100153373,0.8360,0.8560
6s57_idx0,2.7771495909,1.9157438004,0.8363,0.8563
6s57_idx1,4.1871744186,1.4025913304,0.8314,0.8514
6s57_idx2,2.9855019319,1.5278518398,0.8039,0.8239
6s57_idx3,4.1048685971,1.7300240929,0.8416,0.8616
6s57_idx4,3.2985452806,2.0923127073,0.8833,0.9033
6s9w_idx0,3.8288081834,2.1450297042,0.8557,0.8757
6s9w_idx1,2.6493127207,1.7418031039,0.8447,0.8647
6s9w_idx2,3.2019973963,2.1548958310,0.8306,0.8506
6s9w_idx3,5.9643275945,1.7800776314,0.8160,0.8360
6s9w_idx4,3.7949564963,2.4624057988,0.8217,0.8417
6s9x_idx0,3.9653065452,1.5068927656,0.8220,0.8420
6s9x_idx1,3.2705328889,2.8077230717,0.8142,0.8342
6s9x_idx2,3.8225047236,2.2560603558,0.8679,0.8879
6s9x_idx3,2.3068557236,1.9079927835,0.8393,0.8593
6s9x_idx4,2.4932149379,1.6121636808,0.8245,0.8445
6sen_idx0,3.4329804008,2.4221842007,0.8367,0.8567
6sen_idx1,3.7853885572,1.8215226378,0.8708,0.8908
6sen_idx2,2.7829127566,2.4875301588,0.8533,0.8733
6sen_idx3,2.9417932940,3.3454528909,0.8624,0.8824
6sen_idx4,2.8160243980,2.2158767184,0.8250,0.8450
6sfc_idx0,2.9407764094,2.2575770618,0.8121,0.8321
6sfc_idx1,2.2826773233,2.4376118719,0.8428,0.8628
6sfc_idx2,2.1534799834,1.8682484974,0.8466,0.8666
6sfc_idx3,3.0181981237,3.4644791486,0.8574,0.8774
6sfc_idx4,1.9946946047,2.0315372964,0.8131,0.8331
6slz_idx0,2.4111065593,2.5516541959,0.8337,0.8537
6slz_idx1,2.6102893918,2.3414243679,0.8730,0.8930
6slz_idx2,2.3656993540,1.8661220896,0.8105,0.8305
6slz_idx3,3.2660640312,3.0355036566,0.8319,0.8519
6slz_idx4,2.7517616453,2.3784446855,0.8340,0.8540
6ssb_idx0,3.0139511125,1.8459419968,0.8174,0.8374
6ssb_idx1,2.3883620664,1.8511321134,0.8590,0.8790
6ssb_idx2,2.5531970386,1.3502520829,0.8361,0.8561
6ssb_idx3,3.4926654072,1.6724090205,0.8127,0.8327
6ssb_idx4,3.3638615536,2.6903208405,0.8226,0.8426
6st3_idx0,2.7340000258,2.7006322739,0.8245,0.8445
6st3_idx1,3.3627273971,1.7382040036,0.8746,0.8946
6st3_idx2,3.2170344478,2.5611110244,0.8327,0.8527
6st3_idx3,3.1936652597,2.7980232832,0.8264,0.8464
6st3_idx4,4.5712053979,2.6636787383,0.8676,0.8876
6t1s_idx0,2.7750451264,2.9998973264,0.8461,0.8661
