id,pose rmsd,pocket rmsd,qs score,lddt-pli
5GZAA_seed_1_sample_1,6.2194569218,4.5404782164,0.6941,0.7041
5GZAA_seed_1_sample_2,5.5743797104,3.4403679199,0.6639,0.6739
5GZAA_seed_1_sample_3,4.1223721232,6.3948669823,0.6820,0.6920
5GZAA_seed_1_sample_4,6.1811825312,7.3995226602,0.6449,0.6549
5HEZA_base,5.0646050517,8.3821754760,0.6723,0.6823
5HEZA_seed_1_sample_0,7.0116294290,6.3876716337,0.6823,0.6923
5HEZA_seed_1_sample_1,4.1505059521,7.5688260912,0.6688,0.6788
5HEZA_seed_1_sample_2,2.6161574855,4.9075223365,0.6548,0.6648
5HEZA_seed_1_sample_3,4.6336069476,7.0193036922,0.6827,0.6927
5HEZA_seed_1_sample_4,8.9381512969,5.9708053649,0.6908,0.7008
5HEZB_base,5.8694430144,5.2123977729,0.6948,0.7048
5HEZB_seed_1_sample_0,4.9725391826,4.0436625871,0.6817,0.6917
5HEZB_seed_1_sample_1,6.5105372525,8.2047878984,0.7062,0.7162
5HEZB_seed_1_sample_2,5.9198346645,3.5012450484,0.6650,0.6750
5HEZB_seed_1_sample_3,5.8582342175,7.1843845607,0.6817,0.6917
5HEZB_seed_1_sample_4,4.5911314583,5.0280398387,0.6392,0.6492
5HEZC_base,5.3204381776,7.1494872910,0.6702,0.6802
5HEZC_seed_1_sample_0,5.4893557851,5.3486229673,0.6719,0.6819
5HEZC_seed_1_sample_1,4.4453004560,7.4121865590,0.7131,0.7231
5HEZC_seed_1_sample_2,3.9465049457,5.8156367048,0.6961,0.7061
5HEZC_seed_1_sample_3,5.4046979685,4.7287183368,0.6947,0.7047
5HEZC_seed_1_sample_4,6.6500570851,5.3946734460,0.6512,0.6612
5HEZD_base,6.1370181776,4.1029844989,0.6647,0.6747
5HEZD_seed_1_sample_0,5.9062274937,6.5734684736,0.6735,0.6835
5HEZD_seed_1_sample_1,5.9215109196,7.9614479929,0.6451,0.6551
5HEZD_seed_1_sample_2,9.9593676769,6.8151933827,0.6621,0.6721
5HEZD_seed_1_sample_3,5.5704945304,6.3026677546,0.6851,0.6951
5HEZD_seed_1_sample_4,6.7735303859,8.4707475844,0.6692,0.6792
5HU9A_base,8.5146473490,4.5857988937,0.6524,0.6624
5HU9A_seed_1_sample_0,5.2897907058,7.0516880460,0.7083,0.7183
5HU9A_seed_1_sample_1,5.5769688747,6.1525288058,0.6795,0.6895
5HU9A_seed_1_sample_2,6.7769322721,5.4567790411,0.6700,0.6800
5HU9A_seed_1_sample_3,7.9599977882,7.0419424404,0.6448,0.6548
5HU9A_seed_1_sample_4,5.6451074416,4.6110681634,0.6881,0.6981
5ISOA_base,5.7159891347,5.9362822197,0.6649,0.6749
5ISOA_seed_1_sample_0,5.3399847563,6.6792207306,0.6611,0.6711
5ISOA_seed_1_sample_1,3.8617216464,4.5881646102,0.6571,0.6671
5ISOA_seed_1_sample_2,6.9028189423,5.7897742233,0.6951,0.7051
5ISOA_seed_1_sample_3,4.9007498090,7.0022488272,0.6329,0.6429
5ISOA_seed_1_sample_4,3.3967692382,7.7888004519,0.6494,0.6594
5ISOC_base,5.0353282898,4.8509347055,0.6859,0.6959
5ISOC_seed_1_sample_0,3.3897475146,7.6873247206,0.6769,0.6869
5ISOC_seed_1_sample_1,4.0606331738,5.7032037797,0.6799,0.6899
5ISOC_seed_1_sample_2,5.2476685923,6.2840515548,0.6638,0.6738
5ISOC_seed_1_sample_3,4.1507185314,5.3528232366,0.6792,0.6892
5ISOC_seed_1_sample_4,6.8301291667,7.4623970382,0.6557,0.6657
5IZJA_base,3.6200146688,5.1475255559,0.6570,0.6670
5IZJA_seed_1_sample_0,5.5833900281,6.5892892718,0.6659,0.6759
5IZJA_seed_1_sample_1,6.0109327091,6.7495257665,0.6597,0.6697
5IZJA_seed_1_sample_2,7.5336588763,7.4149396283,0.6788,0.6888
5IZJA_seed_1_sample_3,6.5863929514,4.7344992682,0.6702,0.6802
5IZJA_seed_1_sample_4,5.5445419834,7.4495623385,0.6564,0.6664
5IZJB_base,5.3370939009,6.1901496406,0.6460,0.6560
5IZJB_seed_1_sample_0,5.1551948625,8.8248352802,0.7051,0.7151
5IZJB_seed_1_sample_1,6.9544499508,5.6331275640,0.6500,0.6600
5IZJB_seed_1_sample_2,4.4395955713,5.3258485641,0.6723,0.6823
5IZJB_seed_1_sample_3,5.9600123527,6.0510802266,0.6414,0.6514
5IZJB_seed_1_sample_4,5.1114399700,5.6763270550,0.6449,0.6549
5J1WC_base,5.5573008927,5.8821343116,0.6750,0.6850
5J1WC_seed_1_sample_0,4.9008874900,4.4688743496,0.7027,0.7127
5J1WC_seed_1_sample_1,8.9250022996,3.6462085615,0.7012,0.7112
5J1WC_seed_1_sample_2,4.4407781191,4.2498746203,0.6610,0.6710
5J1WC_seed_1_sample_3,5.5759629160,5.2912681798,0.6519,0.6619
5J1WC_seed_1_sample_4,5.6082283048,6.8269185345,0.6852,0.6952
5J5XA_base,6.0941061272,5.6727346786,0.6970,0.7070
5J5XA_seed_1_sample_0,5.8588374733,4.8238399877,0.6547,0.6647
5J5XA_seed_1_sample_1,5.8212877104,5.8974132475,0.6560,0.6660
5J5XA_seed_1_sample_2,6.6918303025,6.2273442300,0.7000,0.7100
5J5XA_seed_1_sample_3,3.5937511134,12.2276982485,0.6533,0.6633
5J5XA_seed_1_sample_4,5.2485217431,8.4410020870,0.6868,0.6968
5KCVA_base,3.8462264082,6.4260359129,0.6556,0.6656
5KCVA_seed_1_sample_0,5.5492448131,4.2623341777,0.6785,0.6885
5KCVA_seed_1_sample_1,3.8956521616,5.8677697399,0.6433,0.6533
5KCVA_seed_1_sample_2,4.1187860536,5.6818052103,0.6796,0.6896
5KCVA_seed_1_sample_3,5.1574967846,7.0443485877,0.6491,0.6591
5KCVA_seed_1_sample_4,7.4240471057,10.4228648754,0.6459,0.6559
5KQ5A_base,6.0497015979,6.0323918316,0.6595,0.6695
5KQ5A_seed_1_sample_0,5.6397702396,3.7468257479,0.6950,0.7050
5KQ5A_seed_1_sample_1,7.4376096650,5.9559823568,0.6767,0.6867
5KQ5A_seed_1_sample_2,4.1348362291,4.0322049958,0.6710,0.6810
5KQ5A_seed_1_sample_3,3.1042035885,7.5630044539,0.6856,0.6956
5KQ5A_seed_1_sample_4,4.7107060222,8.0853271084,0.6577,0.6677
5LVOA_base,4.8855064509,6.6709960663,0.6926,0.7026
5LVOA_seed_1_sample_0,7.1315051976,4.2323331159,0.6437,0.6537
5LVOA_seed_1_sample_1,8.9410215316,5.8693738408,0.7107,0.7207
5LVOA_seed_1_sample_2,3.7562812689,8.3127631328,0.6798,0.6898
5LVOA_seed_1_sample_3,9.7302492473,4.7764345274,0.6743,0.6843
5LVOA_seed_1_sample_4,7.7448546548,5.2942965783,0.6236,0.6336
5M0LA_base,6.4596946096,6.5445529088,0.6707,0.6807
5M0LA_seed_1_sample_0,5.7429034674,6.9525590737,0.6697,0.6797
5M0LA_seed_1_sample_1,9.6069268114,6.2637498099,0.6846,0.6946
5M0LA_seed_1_sample_2,5.3447065094,6.6859327049,0.6481,0.6581
5M0LA_seed_1_sample_3,4.6531744459,6.4695916759,0.7042,0.7142
5M0LA_seed_1_sample_4,5.4235876957,5.3123836292,0.6668,0.6768
5MHIA_base,3.7198373764,6.0177007889,0.6770,0.6870
5MHIA_seed_1_sample_0,5.8944363451,6.5948330242,0.6588,0.6688
5MHIA_seed_1_sample_1,5.0965278526,4.6764530797,0.7202,0.7302
5MHIA_seed_1_sample_2,5.6897293452,6.4500148341,0.6590,0.6690
5MHIA_seed_1_sample_3,5.7320412846,6.2958081850,0.6730,0.6830
5MHIA_seed_1_sample_4,4.0201337675,6.8958287652,0.6903,0.7003
5MMFA_base,7.2797266546,6.7027907998,0.7180,0.7280
5MMFA_seed_1_sample_0,4.0647213322,4.7270493438,0.6717,0.6817
5MMFA_seed_1_sample_1,6.5410880039,4.4860617354,0.6608,0.6708
5MMFA_seed_1_sample_2,3.5174769966,6.5411019614,0.6653,0.6753
5MMFA_seed_1_sample_3,5.7487487516,5.9176006967,0.6728,0.6828
5MMFA_seed_1_sample_4,4.2678998431,6.3010748980,0.6838,0.6938
5MMRA_base,5.2953234352,5.3371960923,0.6724,0.6824
5MMRA_seed_1_sample_0,4.4519149200,4.4643602178,0.6495,0.6595
5MMRA_seed_1_sample_1,3.0355545734,6.5697672917,0.6724,0.6824
5MMRA_seed_1_sample_2,3.9652572074,5.9450468108,0.6747,0.6847
5MMRA_seed_1_sample_3,5.3305003758,7.1636778775,0.6603,0.6703
5MMRA_seed_1_sample_4,6.1245121856,8.0710899980,0.6900,0.7000
5MMRB_base,3.6292603194,8.0731073190,0.6970,0.7070
5MMRB_seed_1_sample_0,3.0803742324,7.8655878275,0.6240,0.6340
5MMRB_seed_1_sample_1,4.2135293891,4.8333495758,0.6834,0.6934
5MMRB_seed_1_sample_2,4.9704137806,3.6239469150,0.6847,0.6947
5MMRB_seed_1_sample_3,4.4729964849,5.2663123989,0.7023,0.7123
5MMRB_seed_1_sample_4,4.2799935953,4.5371309546,0.6878,0.6978
5MO4A_base,6.4819394409,4.4139983132,0.7043,0.7143
5MO4A_seed_1_sample_0,6.6714816586,7.2283708166,0.6944,0.7044
5MO4A_seed_1_sample_1,6.3079534972,4.1018971900,0.6525,0.6625
5MO4A_seed_1_sample_2,4.1448921401,7.7056934072,0.6608,0.6708
5MO4A_seed_1_sample_3,5.3411175790,8.0648781762,0.6574,0.6674
5MO4A_seed_1_sample_4,4.9925902642,11.9280188737,0.6830,0.6930
5MO6A_base,3.6674747668,7.9502620865,0.6636,0.6736
5MO6A_seed_1_sample_0,6.5337960595,10.3569815781,0.6525,0.6625
5MO6A_seed_1_sample_1,5.3567286915,5.2247305374,0.6809,0.6909
5MO6A_seed_1_sample_2,4.6419489757,5.1720110898,0.7002,0.7102
5MO6A_seed_1_sample_3,7.4688928098,7.8311705642,0.6725,0.6825
5MO6A_seed_1_sample_4,6.3427640946,4.4158134326,0.6597,0.6697
5MO7A_base,6.4906177480,8.1556621411,0.6557,0.6657
5MO7A_seed_1_sample_0,7.0735423276,5.7272445242,0.6671,0.6771
5MO7A_seed_1_sample_1,6.2701747059,3.7531328082,0.6715,0.6815
5MO7A_seed_1_sample_2,3.8190695378,9.7387375835,0.6755,0.6855
5MO7A_seed_1_sample_3,4.7545426317,4.6363964402,0.6857,0.6957
5MO7A_seed_1_sample_4,6.7334251861,11.4493932925,0.6741,0.6841
5MODA_base,4.3234001098,4.2417411451,0.6321,0.6421
5MODA_seed_1_sample_0,5.2882064243,4.9645411279,0.6911,0.7011
5MODA_seed_1_sample_1,5.7870919140,6.4702775003,0.7331,0.7431
5MODA_seed_1_sample_2,7.5123936489,6.1543700485,0.6545,0.6645
5MODA_seed_1_sample_3,7.2488470490,4.1329446269,0.6443,0.6543
5MODA_seed_1_sample_4,6.5582255986,6.3012653156,0.6980,0.7080
5MOEA_base,5.0001796594,6.4266097831,0.7059,0.7159
5MOEA_seed_1_sample_0,6.5848044632,6.8721515465,0.6767,0.6867
5MOEA_seed_1_sample_1,5.9776733766,4.1051500092,0.7128,0.7228
5MOEA_seed_1_sample_2,5.0304937964,5.2731861781,0.7081,0.7181
5MOEA_seed_1_sample_3,7.3548551843,5.9735630452,0.6902,0.7002
5MOEA_seed_1_sample_4,5.9271217321,7.5019242391,0.7218,0.7318
5MOEB_base,4.3355498523,6.3940438689,0.6341,0.6441
5MOEB_seed_1_sample_0,7.1876653109,5.6255882293,0.6932,0.7032
5MOEB_seed_1_sample_1,4.9134571647,5.5176506794,0.6477,0.6577
5MOEB_seed_1_sample_2,6.0746742240,8.8359144569,0.6557,0.6657
5MOEB_seed_1_sample_3,3.5771310039,5.0006572506,0.6658,0.6758
5MOEB_seed_1_sample_4,5.2108391451,6.6104235295,0.6631,0.6731
5MOTA_base,4.1328414167,3.5680595867,0.6694,0.6794
5MOTA_seed_1_sample_0,4.1052082975,9.3853990706,0.7162,0.7262
5MOTA_seed_1_sample_1,3.2469461683,6.8813626280,0.6778,0.6878
5MOTA_seed_1_sample_2,8.9453434399,3.9526242273,0.6615,0.6715
5MOTA_seed_1_sample_3,5.0417195989,7.1380706020,0.6593,0.6693
5MOTA_seed_1_sample_4,5.5551921120,8.6806313586,0.6663,0.6763
5MP8A_base,6.9042409664,7.5281630449,0.6360,0.6460
5MP8A_seed_1_sample_0,5.0765763204,6.2531571227,0.7110,0.7210
5MP8A_seed_1_sample_1,5.9501745930,7.5813676753,0.6551,0.6651
5MP8A_seed_1_sample_2,3.7256179270,5.0966204523,0.7082,0.7182
5MP8A_seed_1_sample_3,5.4961894116,5.7596355587,0.6420,0.6520
5MP8A_seed_1_sample_4,4.7182627011,5.6127004897,0.6529,0.6629
5MP8B_base,5.9299918655,6.2546087384,0.6551,0.6651
5MP8B_seed_1_sample_0,5.4744513258,4.7281919723,0.6797,0.6897
5MP8B_seed_1_sample_1,3.7002401736,8.6593514666,0.6860,0.6960
5MP8B_seed_1_sample_2,3.2930166322,5.9489899642,0.6453,0.6553
5MP8B_seed_1_sample_3,4.0592280938,4.6866308789,0.6393,0.6493
5MP8B_seed_1_sample_4,6.2901810340,5.8117344936,0.6671,0.6771
5MPJA_base,5.8178330517,6.7239413867,0.6755,0.6855
5MPJA_seed_1_sample_0,5.7857668694,6.2070801366,0.6794,0.6894
5MPJA_seed_1_sample_1,3.1573044438,8.0794344312,0.6294,0.6394
5MPJA_seed_1_sample_2,2.6701383300,5.6130017111,0.6995,0.7095
5MPJA_seed_1_sample_3,4.4747087571,5.0620733127,0.6683,0.6783
5MPJA_seed_1_sample_4,4.8120306260,6.9560674175,0.6780,0.6880
5N1GA_base,4.4967194160,8.4489206757,0.6806,0.6906
5N1GA_seed_1_sample_0,5.7131412029,4.8201772877,0.6513,0.6613
5N1GA_seed_1_sample_1,5.0090438953,4.1272906128,0.6900,0.7000
5N1GA_seed_1_sample_2,3.8862792022,5.2239982439,0.7054,0.7154
5N1GA_seed_1_sample_3,4.1949273837,6.0203748468,0.6791,0.6891
5N1GA_seed_1_sample_4,5.4170030654,4.7432220079,0.6547,0.6647
5N1KA_base,5.3220680907,6.3882514519,0.6599,0.6699
5N1KA_seed_1_sample_0,5.1297605077,4.9429257772,0.6744,0.6844
5N1KA_seed_1_sample_1,9.2110653202,7.6642717609,0.6737,0.6837
5N1KA_seed_1_sample_2,4.8930600206,4.5574879274,0.6919,0.7019
5N1KA_seed_1_sample_3,5.3841474693,4.8787912806,0.6538,0.6638
5N1KA_seed_1_sample_4,4.0728604076,6.2394900259,0.6655,0.6755
5N1NA_base,4.7755332526,7.2544112193,0.6777,0.6877
5N1NA_seed_1_sample_0,5.9551135084,7.7138703317,0.6720,0.6820
5N1NA_seed_1_sample_1,6.0187971282,5.1569542866,0.6665,0.6765
5N1NA_seed_1_sample_2,5.0212465007,6.1537190610,0.6521,0.6621
5N1NA_seed_1_sample_3,5.7643784793,7.0077569987,0.6609,0.6709
5N1NA_seed_1_sample_4,5.2944467626,8.7454764216,0.6698,0.6798
5N32A_base,3.2624027691,4.8998888431,0.6933,0.7033
5N32A_seed_1_sample_0,2.3022666737,4.4833142603,0.6680,0.6780
5N32A_seed_1_sample_1,9.3027103776,6.9068309472,0.6992,0.7092
5N32A_seed_1_sample_2,6.4252918695,5.7477328785,0.6854,0.6954
5N32A_seed_1_sample_3,5.1465263108,8.5716396607,0.6761,0.6861
5N32A_seed_1_sample_4,3.3804314194,6.1581105689,0.6786,0.6886
5N37A_base,3.7948454014,6.6365765113,0.6738,0.6838
5N37A_seed_1_sample_0,7.3264458650,5.0287097549,0.6629,0.6729
5N37A_seed_1_sample_1,2.5998884885,6.5615107410,0.6573,0.6673
5N37A_seed_1_sample_2,4.8135271493,8.3075666483,0.6972,0.7072
5N37A_seed_1_sample_3,6.4860518173,5.7511454026,0.6563,0.6663
5N37A_seed_1_sample_4,5.4103873498,4.5414234549,0.6916,0.7016
5N3FA_base,6.3041686387,7.6317479297,0.6560,0.6660
5N3FA_seed_1_sample_0,5.0515775021,5.6620176628,0.6743,0.6843
5N3FA_seed_1_sample_1,9.4960488385,6.2026993414,0.6851,0.6951
5N3FA_seed_1_sample_2,4.0370487106,5.1162957766,0.6968,0.7068
5N3FA_seed_1_sample_3,3.7134306311,7.7394489004,0.6779,0.6879
5N3FA_seed_1_sample_4,5.5909319504,5.0759027532,0.6530,0.6630
5N3GA_base,7.4626312408,5.4202655470,0.6467,0.6567
5N3GA_seed_1_sample_0,5.1476481154,6.1256495876,0.6556,0.6656
5N3GA_seed_1_sample_1,6.7853381348,5.8136118838,0.6862,0.6962
5N3GA_seed_1_sample_2,4.5713272294,3.4900479262,0.6491,0.6591
5N3GA_seed_1_sample_3,3.8813936995,6.8757940614,0.6884,0.6984
5N3GA_seed_1_sample_4,7.4075003780,4.5671390106,0.6694,0.6794
5N3IA_base,7.7267718502,6.5190860452,0.6356,0.6456
5N3IA_seed_1_sample_0,7.6583391493,5.5445329268,0.6564,0.6664
5N3IA_seed_1_sample_1,4.6783700386,5.9261215930,0.6788,0.6888
5N3IA_seed_1_sample_2,3.9106792958,5.0854436528,0.6518,0.6618
5N3IA_seed_1_sample_3,3.8968544289,4.6860641539,0.6747,0.6847
5N3IA_seed_1_sample_4,4.9350070702,6.3342057424,0.6789,0.6889
5N3KA_base,6.0382990136,6.4493623230,0.6246,0.6346
5N3KA_seed_1_sample_0,5.9287051629,7.8634335985,0.6261,0.6361
5N3KA_seed_1_sample_1,3.6470239401,6.9899490686,0.6511,0.6611
5N3KA_seed_1_sample_2,5.4811016377,5.1279601226,0.6373,0.6473
5N3KA_seed_1_sample_3,5.2432706037,8.1797239032,0.6770,0.6870
5N3KA_seed_1_sample_4,5.3390345457,10.6022285046,0.6671,0.6771
5N3NA_base,5.1892469476,7.3074784337,0.6541,0.6641
5N3NA_seed_1_sample_0,4.9631114082,5.8237034305,0.6732,0.6832
5N3NA_seed_1_sample_1,6.0546809767,4.7959469068,0.6781,0.6881
5N3NA_seed_1_sample_2,5.3882884594,6.2435470183,0.6290,0.6390
5N3NA_seed_1_sample_3,5.5226930258,4.2644181980,0.6497,0.6597
5N3NA_seed_1_sample_4,4.3921723699,7.4457104774,0.6617,0.6717
5N3OA_base,5.7629952570,5.5513248887,0.7012,0.7112
5N3OA_seed_1_sample_0,5.0643454444,5.2873496750,0.6648,0.6748
5N3OA_seed_1_sample_1,3.0762846998,6.5095899723,0.6954,0.7054
5N3OA_seed_1_sample_2,5.8909390991,4.4755337624,0.6426,0.6526
5N3OA_seed_1_sample_3,4.8863104658,3.9502136404,0.6453,0.6553
5N3OA_seed_1_sample_4,6.5803200166,5.4696573533,0.6807,0.6907
5N3QA_base,5.0127677755,8.2692536585,0.6591,0.6691
5N3QA_seed_1_sample_0,5.0966184638,4.9344444355,0.6978,0.7078
5N3QA_seed_1_sample_1,5.5037814300,7.5826526827,0.6863,0.6963
5N3QA_seed_1_sample_2,5.2046309801,3.8528051626,0.6488,0.6588
5N3QA_seed_1_sample_3,4.6682321761,6.0011210668,0.6427,0.6527
5N3QA_seed_1_sample_4,3.3341333235,6.9284613060,0.6884,0.6984
5N3RA_base,8.2745535969,9.5288899614,0.6772,0.6872
5N3RA_seed_1_sample_0,3.5177316165,3.9275125813,0.6778,0.6878
5N3RA_seed_1_sample_1,4.7928844856,5.9992133294,0.6466,0.6566
5N3RA_seed_1_sample_2,6.1459755120,4.8608993576,0.6760,0.6860
5N3RA_seed_1_sample_3,5.7403326255,6.5799544006,0.6406,0.6506
5N3RA_seed_1_sample_4,6.0154431566,5.3103908119,0.6773,0.6873
5N3TA_base,6.3268997780,6.2536620148,0.6804,0.6904
5N3TA_seed_1_sample_0,7.1588981514,5.0469907219,0.6545,0.6645
5N3TA_seed_1_sample_1,5.6228224025,5.3074920514,0.6563,0.6663
5N3TA_seed_1_sample_2,10.7959769477,6.7351868204,0.7361,0.7461
5N3TA_seed_1_sample_3,4.0517948477,8.8449719488,0.6749,0.6849
5N3TA_seed_1_sample_4,5.5254109805,6.4210487868,0.6715,0.6815
5N63A_base,4.7697775742,6.2827126847,0.6479,0.6579
5N63A_seed_1_sample_0,4.5550138776,5.4285822586,0.6823,0.6923
5N63A_seed_1_sample_1,5.6087573945,9.0364604112,0.6736,0.6836
5N63A_seed_1_sample_2,7.5162930586,3.7543234610,0.6760,0.6860
5N63A_seed_1_sample_3,4.3708642437,3.7069446150,0.6946,0.7046
5N63A_seed_1_sample_4,4.3700479201,5.0167169714,0.6817,0.6917
5N64A_base,6.2565887846,6.8027614817,0.7224,0.7324
5N64A_seed_1_sample_0,5.9805433645,7.7186457398,0.6597,0.6697
5N64A_seed_1_sample_1,8.5160458484,7.0222877298,0.6553,0.6653
5N64A_seed_1_sample_2,6.7495976518,7.3520291877,0.6887,0.6987
5N64A_seed_1_sample_3,5.5284679134,6.3483530149,0.6530,0.6630
5N64A_seed_1_sample_4,4.8074636883,5.4209339389,0.6877,0.6977
5N65A_base,5.5086996915,4.6779035987,0.6460,0.6560
5N65A_seed_1_sample_0,4.9963550081,6.8145943994,0.6720,0.6820
5N65A_seed_1_sample_1,3.7107728043,4.8114323547,0.7129,0.7229
5N65A_seed_1_sample_2,5.2308385283,6.7668520502,0.6722,0.6822
5N65A_seed_1_sample_3,4.9964734726,7.3318846717,0.6791,0.6891
5N65A_seed_1_sample_4,4.9252631619,5.2247821209,0.7099,0.7199
5N66A_base,4.6888423204,5.4508207829,0.6820,0.6920
5N66A_seed_1_sample_0,7.9647874647,5.3137502165,0.6614,0.6714
5N66A_seed_1_sample_1,6.2125997642,7.2265484389,0.6674,0.6774
5N66A_seed_1_sample_2,6.5977494007,6.3357236179,0.7048,0.7148
5N66A_seed_1_sample_3,4.4843569039,5.1596322469,0.7029,0.7129
5N66A_seed_1_sample_4,4.0424766034,6.5135999847,0.7004,0.7104
5N67A_base,4.8636636497,8.8703516132,0.6727,0.6827
5N67A_seed_1_sample_0,5.5485179141,6.5369897331,0.6573,0.6673
5N67A_seed_1_sample_1,4.7883250403,6.2885595935,0.6776,0.6876
5N67A_seed_1_sample_2,4.9801296021,5.5170875592,0.6387,0.6487
5N67A_seed_1_sample_3,6.6383788638,4.8346610306,0.6414,0.6514
5N67A_seed_1_sample_4,5.6255511939,6.1005304748,0.6555,0.6655
5N68A_base,4.0816820524,6.1964379311,0.6688,0.6788
5N68A_seed_1_sample_0,4.6903775652,5.6440917844,0.6813,0.6913
5N68A_seed_1_sample_1,4.4287966434,8.1798598128,0.6237,0.6337
5N68A_seed_1_sample_2,5.4616312095,5.7513447909,0.7065,0.7165
5N68A_seed_1_sample_3,3.8989214493,5.8586716066,0.6679,0.6779
5N68A_seed_1_sample_4,4.9919472515,6.3961173229,0.6866,0.6966
5NQCA_base,6.2069730353,6.9581215186,0.7047,0.7147
5NQCA_seed_1_sample_0,5.2577011891,3.9054270726,0.6812,0.6912
5NQCA_seed_1_sample_1,4.1538839457,6.5096289428,0.7087,0.7187
5NQCA_seed_1_sample_2,4.4745661181,8.3257364589,0.6632,0.6732
5NQCA_seed_1_sample_3,5.3849103002,4.6239084927,0.6485,0.6585
5NQCA_seed_1_sample_4,5.8901607605,6.7185064641,0.6710,0.6810
5O1SA_base,6.4351843508,5.3758584998,0.6530,0.6630
5O1SA_seed_1_sample_0,5.0339755900,4.7692277647,0.7019,0.7119
5O1SA_seed_1_sample_1,3.7554212185,6.5138721915,0.6304,0.6404
5O1SA_seed_1_sample_2,7.4540764558,5.9491400969,0.6808,0.6908
5O1SA_seed_1_sample_3,5.6236700271,3.6405156351,0.6765,0.6865
5O1SA_seed_1_sample_4,5.7778455685,5.2722800507,0.6789,0.6889
5O8UA_base,5.6344078703,7.4670936426,0.6623,0.6723
5O8UA_seed_1_sample_0,4.0274777927,5.2744598295,0.6535,0.6635
5O8UA_seed_1_sample_1,4.8195799213,5.0729654350,0.6669,0.6769
5O8UA_seed_1_sample_2,5.5668398453,5.5681987951,0.6350,0.6450
5O8UA_seed_1_sample_3,6.7576144014,5.4659875856,0.6462,0.6562
5O8UA_seed_1_sample_4,5.2992132525,7.3390522069,0.6598,0.6698
5O8VA_base,2.3929473065,4.9439193832,0.6486,0.6586
5O8VA_seed_1_sample_0,4.9144266146,4.5699465036,0.6561,0.6661
5O8VA_seed_1_sample_1,5.7011985674,6.7940722603,0.6793,0.6893
5O8VA_seed_1_sample_2,7.2137230163,7.8097201396,0.6198,0.6298
5O8VA_seed_1_sample_3,6.2360188062,7.2637347407,0.6519,0.6619
5O8VA_seed_1_sample_4,9.7285522790,7.5189205941,0.6360,0.6460
5OBJA_base,7.4528646627,5.1996979249,0.6757,0.6857
5OBJA_seed_1_sample_0,7.3113567332,4.2405664326,0.6876,0.6976
5OBJA_seed_1_sample_1,6.6075288983,5.1328894201,0.6717,0.6817
5OBJA_seed_1_sample_2,3.6947174457,6.0755906876,0.6372,0.6472
5OBJA_seed_1_sample_3,6.4512604310,4.0128702151,0.6564,0.6664
5OBJA_seed_1_sample_4,6.0640866258,5.6707708233,0.6543,0.6643
5OBRA_base,4.5768352592,7.0594128986,0.6712,0.6812
5OBRA_seed_1_sample_0,6.0446549202,5.1512123768,0.6923,0.7023
5OBRA_seed_1_sample_1,5.7951968251,9.9982649826,0.6590,0.6690
5OBRA_seed_1_sample_2,4.6471680237,7.3633635193,0.7050,0.7150
5OBRA_seed_1_sample_3,5.0615111404,4.5244456643,0.6797,0.6897
5OBRA_seed_1_sample_4,4.8875404394,4.6208693985,0.6980,0.7080
5OO0A_base,5.5296950937,5.1337814877,0.6631,0.6731
5OO0A_seed_1_sample_0,4.6943941255,7.2873386994,0.6407,0.6507
5OO0A_seed_1_sample_1,5.9819176713,6.8634787482,0.7273,0.7373
5OO0A_seed_1_sample_2,3.2320478316,5.3237785865,0.6723,0.6823
5OO0A_seed_1_sample_3,4.8648255087,6.3789418829,0.6553,0.6653
5OO0A_seed_1_sample_4,3.4258206387,7.4544550972,0.6406,0.6506
5OQUA_base,4.6264417535,6.9621159482,0.6250,0.6350
5OQUA_seed_1_sample_0,5.9402251922,4.1113723803,0.7000,0.7100
5OQUA_seed_1_sample_1,5.2483614326,4.6746133856,0.6751,0.6851
5OQUA_seed_1_sample_2,5.0776781409,4.8774623353,0.6720,0.6820
5OQUA_seed_1_sample_3,5.3106327859,3.9880590307,0.6553,0.6653
5OQUA_seed_1_sample_4,7.7282939527,7.5638878559,0.6791,0.6891
5ORHA_base,3.9588354853,5.2162635861,0.6935,0.7035
5ORHA_seed_1_sample_0,6.5172088594,5.2013543372,0.6514,0.6614
5ORHA_seed_1_sample_1,3.5764250240,4.9726529091,0.6613,0.6713
5ORHA_seed_1_sample_2,4.6443557540,6.5908199414,0.6362,0.6462
5ORHA_seed_1_sample_3,5.4380050282,7.0368923643,0.6412,0.6512
5ORHA_seed_1_sample_4,4.2189776444,7.2276076521,0.6578,0.6678
5ORHB_base,5.4947728420,8.3082096957,0.6736,0.6836
5ORHB_seed_1_sample_0,6.2631672492,4.8579808075,0.7142,0.7242
5ORHB_seed_1_sample_1,3.8731853561,9.1463225132,0.6811,0.6911
5ORHB_seed_1_sample_2,5.1200793437,11.2981432751,0.6773,0.6873
5ORHB_seed_1_sample_3,4.7510770671,5.3667649471,0.6719,0.6819
5ORHB_seed_1_sample_4,3.2136808637,5.5967615655,0.6909,0.7009
5ORJA_base,4.9815663237,7.1049699756,0.6652,0.6752
5ORJA_seed_1_sample_0,4.2762234057,8.3169707012,0.6494,0.6594
5ORJA_seed_1_sample_1,7.2956926299,5.7265541556,0.6559,0.6659
5ORJA_seed_1_sample_2,4.1938628219,5.0128835605,0.6711,0.6811
