id,pose rmsd,pocket rmsd,qs score,lddt-pli
4QTDA_seed_101_sample_3,6.8611578255,5.0097868448,0.6142,0.6242
4QTDA_seed_101_sample_4,6.5696123666,3.6728506464,0.6245,0.6345
4R3CA_seed_101_sample_0,4.5509403155,4.9868548913,0.5686,0.5786
4R3CA_seed_101_sample_1,3.3157171864,6.1397324382,0.5999,0.6099
4R3CA_seed_101_sample_2,5.2950653053,3.3662468459,0.5541,0.5641
4R3CA_seed_101_sample_3,5.5939774651,5.9644125997,0.5885,0.5985
4R3CA_seed_101_sample_4,6.0223220048,4.2858752263,0.5684,0.5784
4RQKA_seed_101_sample_0,4.8138411390,4.5926604079,0.5789,0.5889
4RQKA_seed_101_sample_1,6.3895327965,5.1320335442,0.5605,0.5705
4RQKA_seed_101_sample_2,6.6933294861,5.3381429539,0.6147,0.6247
4RQKA_seed_101_sample_3,3.6325187180,7.0514494819,0.6086,0.6186
4RQKA_seed_101_sample_4,6.7591277885,4.8377635263,0.5991,0.6091
4RQVA_seed_101_sample_0,4.9389727693,7.6931155529,0.5710,0.5810
4RQVA_seed_101_sample_1,4.1045075227,5.0691101993,0.6231,0.6331
4RQVA_seed_101_sample_2,4.3660767962,5.6661642588,0.6109,0.6209
4RQVA_seed_101_sample_3,7.5603298106,5.9436296757,0.5849,0.5949
4RQVA_seed_101_sample_4,6.0468004082,4.2548695112,0.6116,0.6216
4TT7A_seed_101_sample_0,3.0230319651,3.8039391755,0.5999,0.6099
4TT7A_seed_101_sample_1,4.8277772105,5.1749215628,0.6023,0.6123
4TT7A_seed_101_sample_2,4.5656426987,5.9975447335,0.6058,0.6158
4TT7A_seed_101_sample_3,4.5250334148,6.2544792676,0.6054,0.6154
4TT7A_seed_101_sample_4,4.1588266239,4.6173458971,0.5902,0.6002
4W9WA_seed_101_sample_0,3.2852620189,7.8472566823,0.5641,0.5741
4W9WA_seed_101_sample_1,5.8645916675,4.9118196535,0.5695,0.5795
4W9WA_seed_101_sample_2,3.7381818041,4.2869298121,0.5988,0.6088
4W9WA_seed_101_sample_3,4.3103172199,6.8012598410,0.5816,0.5916
4W9WA_seed_101_sample_4,4.0670806544,6.9284449355,0.5967,0.6067
4XX9A_seed_101_sample_0,3.9415175343,4.0374499123,0.5534,0.5634
4XX9A_seed_101_sample_1,5.6935328813,6.3110148596,0.5816,0.5916
4XX9A_seed_101_sample_2,5.2041964993,3.7515742056,0.5818,0.5918
4XX9A_seed_101_sample_3,3.9947514866,5.2123067293,0.6202,0.6302
4XX9A_seed_101_sample_4,3.7333991044,9.1107624973,0.5842,0.5942
4Y95B_seed_101_sample_0,4.2045538036,7.1553434729,0.5776,0.5876
4Y95B_seed_101_sample_1,6.0211473090,6.1986541857,0.5921,0.6021
4Y95B_seed_101_sample_2,4.8793017398,6.1228742490,0.6137,0.6237
4Y95B_seed_101_sample_3,5.0117878244,4.2472363980,0.6407,0.6507
4Y95B_seed_101_sample_4,4.3556805318,5.6804387350,0.5631,0.5731
4Y95C_seed_101_sample_0,4.4328897100,5.8544037608,0.6247,0.6347
4Y95C_seed_101_sample_1,4.9911069122,4.0478569831,0.5513,0.5613
4Y95C_seed_101_sample_2,2.9822126562,5.5189653132,0.6169,0.6269
4Y95C_seed_101_sample_3,7.0747797171,6.0194217340,0.6189,0.6289
4Y95C_seed_101_sample_4,3.8830110313,5.5447355024,0.6123,0.6223
4YO6D_seed_101_sample_0,4.1018708862,5.8549875920,0.5452,0.5552
4YO6D_seed_101_sample_1,6.6071079707,4.9724752561,0.5710,0.5810
4YO6D_seed_101_sample_2,4.9984617291,3.9793908735,0.6256,0.6356
4YO6D_seed_101_sample_3,4.7780985198,5.3126812142,0.5991,0.6091
4YO6D_seed_101_sample_4,4.0865126573,3.2632818843,0.6110,0.6210
4Z83E_seed_101_sample_0,3.2002515963,4.4116658713,0.5911,0.6011
4Z83E_seed_101_sample_1,4.9518345218,6.9300935932,0.5961,0.6061
4Z83E_seed_101_sample_2,6.3747006099,8.2436894472,0.5968,0.6068
4Z83E_seed_101_sample_3,3.7757837533,5.8459364250,0.5777,0.5877
4Z83E_seed_101_sample_4,6.6472982575,2.8945815728,0.6095,0.6195
4Z9LA_seed_101_sample_0,3.5670404537,7.3787888859,0.6362,0.6462
4Z9LA_seed_101_sample_1,3.9354254606,6.0538346877,0.5685,0.5785
4Z9LA_seed_101_sample_2,5.3655273566,5.0439873179,0.5707,0.5807
4Z9LA_seed_101_sample_3,4.7281692966,6.3782423155,0.5708,0.5808
4Z9LA_seed_101_sample_4,5.6195061135,6.0648710086,0.5736,0.5836
4ZHXC_seed_101_sample_0,3.9278305739,3.9300605559,0.5930,0.6030
4ZHXC_seed_101_sample_1,3.6531191871,3.8293901406,0.5994,0.6094
4ZHXC_seed_101_sample_2,2.9646414698,6.8635568441,0.6008,0.6108
4ZHXC_seed_101_sample_3,3.4994085454,2.9875110882,0.5948,0.6048
4ZHXC_seed_101_sample_4,3.6128424361,6.1535580605,0.5657,0.5757
5A14A_seed_101_sample_0,3.3094445792,5.7344328928,0.5868,0.5968
5A14A_seed_101_sample_1,5.1071272975,6.7703775474,0.5693,0.5793
5A14A_seed_101_sample_2,4.0050276655,8.1950761115,0.5873,0.5973
5A14A_seed_101_sample_3,2.8761368268,7.4087471439,0.5997,0.6097
5A14A_seed_101_sample_4,8.7968388916,7.8278525951,0.5911,0.6011
5CLPA_seed_101_sample_0,3.8374510774,6.5210746847,0.6160,0.6260
5CLPA_seed_101_sample_1,3.4543850320,6.0314277537,0.5925,0.6025
5CLPA_seed_101_sample_2,6.4460583698,6.9485503876,0.6110,0.6210
5CLPA_seed_101_sample_3,6.3273419623,5.3071380804,0.6475,0.6575
5CLPA_seed_101_sample_4,3.5455260719,4.2394058550,0.6063,0.6163
5CLPB_seed_101_sample_0,3.2707728669,5.2201418016,0.5591,0.5691
5CLPB_seed_101_sample_1,3.6821804563,3.5714116087,0.5660,0.5760
5CLPB_seed_101_sample_2,6.2707328386,4.6401186632,0.5871,0.5971
5CLPB_seed_101_sample_3,4.3741253848,8.9106880360,0.6055,0.6155
5CLPB_seed_101_sample_4,3.8626262007,6.0574003530,0.5825,0.5925
5CS6A_seed_101_sample_0,4.6946740081,5.0926889425,0.6022,0.6122
5CS6A_seed_101_sample_1,6.3889481963,4.5798094209,0.5809,0.5909
5CS6A_seed_101_sample_2,3.3405457326,3.4181876848,0.5847,0.5947
5CS6A_seed_101_sample_3,4.2955144817,4.6485034355,0.5848,0.5948
5CS6A_seed_101_sample_4,3.3456228336,4.3775132972,0.6292,0.6392
5CSHA_seed_101_sample_0,8.1381318721,5.3097170804,0.6088,0.6188
5CSHA_seed_101_sample_1,7.4491628965,5.4152562168,0.5627,0.5727
5CSHA_seed_101_sample_2,5.9973175807,5.2163166408,0.5876,0.5976
5CSHA_seed_101_sample_3,4.5730088660,3.2918637685,0.6229,0.6329
5CSHA_seed_101_sample_4,5.5750619732,7.6165739351,0.5925,0.6025
5CSHB_seed_101_sample_0,2.7955207437,5.9157570691,0.6361,0.6461
5CSHB_seed_101_sample_1,5.0663897006,5.3073127248,0.5955,0.6055
5CSHB_seed_101_sample_2,3.3854284645,4.8824824002,0.5950,0.6050
5CSHB_seed_101_sample_3,3.3950842528,5.9066209789,0.5844,0.5944
5CSHB_seed_101_sample_4,3.9643436343,7.2194350213,0.5867,0.5967
5CT0A_seed_101_sample_0,4.3317325670,6.1529972281,0.5869,0.5969
5CT0A_seed_101_sample_1,5.4579681719,3.9559671531,0.6022,0.6122
5CT0A_seed_101_sample_2,5.6332777519,3.8622754383,0.6141,0.6241
5CT0A_seed_101_sample_3,5.0489985859,2.9264865687,0.5839,0.5939
5CT0A_seed_101_sample_4,3.7338416294,5.4396776065,0.6020,0.6120
5CT0B_seed_101_sample_0,5.5986106940,6.2942697363,0.5648,0.5748
5CT0B_seed_101_sample_1,4.5872698081,7.1301455304,0.5923,0.6023
5CT0B_seed_101_sample_2,6.3507885919,5.4335570138,0.6023,0.6123
5CT0B_seed_101_sample_3,3.7593238659,6.4382846289,0.5888,0.5988
5CT0B_seed_101_sample_4,2.3695865963,4.1744948615,0.5748,0.5848
5CTPA_seed_101_sample_0,4.1968929534,5.9708433677,0.6027,0.6127
5CTPA_seed_101_sample_1,8.0957372126,5.0789572834,0.6107,0.6207
5CTPA_seed_101_sample_2,5.3162523938,4.4338316215,0.6147,0.6247
5CTPA_seed_101_sample_3,4.5038810784,3.4396682346,0.6017,0.6117
5CTPA_seed_101_sample_4,5.8969239788,6.9792540050,0.6262,0.6362
5CTPB_seed_101_sample_0,5.3618946686,2.9782705938,0.5849,0.5949
5CTPB_seed_101_sample_1,5.3061000177,6.1112664141,0.6017,0.6117
5CTPB_seed_101_sample_2,4.1584207472,4.2770108887,0.5592,0.5692
5CTPB_seed_101_sample_3,4.8189908529,6.0815816846,0.5902,0.6002
5CTPB_seed_101_sample_4,4.9719881020,4.5497091123,0.5919,0.6019
5CU0A_seed_101_sample_0,4.0263342080,6.3050420520,0.6331,0.6431
5CU0A_seed_101_sample_1,3.5745498020,4.9469658773,0.6161,0.6261
5CU0A_seed_101_sample_2,4.8953092214,4.0223984824,0.6147,0.6247
5CU0A_seed_101_sample_3,6.0232941713,4.5888811167,0.5712,0.5812
5CU0A_seed_101_sample_4,5.5586087977,3.4901293429,0.5847,0.5947
5CU0B_seed_101_sample_0,5.3495699635,5.5916017256,0.5935,0.6035
5CU0B_seed_101_sample_1,5.3634129378,6.7722613281,0.5651,0.5751
5CU0B_seed_101_sample_2,9.0207047114,5.7972206351,0.5820,0.5920
5CU0B_seed_101_sample_3,5.0454795812,5.3612500059,0.6051,0.6151
5CU0B_seed_101_sample_4,6.1351302057,7.2054877878,0.5891,0.5991
5CU2A_seed_101_sample_0,7.7121481955,3.9008266504,0.5723,0.5823
5CU2A_seed_101_sample_1,4.7912318824,5.9983905308,0.6283,0.6383
5CU2A_seed_101_sample_2,5.0513437233,5.2335370323,0.5995,0.6095
5CU2A_seed_101_sample_3,6.1382114668,4.6417101147,0.5900,0.6000
5CU2A_seed_101_sample_4,7.2097739415,5.9901006082,0.5647,0.5747
5CU2B_seed_101_sample_0,5.1130602812,3.9223214963,0.6080,0.6180
5CU2B_seed_101_sample_1,5.1772614277,5.0495907962,0.5849,0.5949
5CU2B_seed_101_sample_2,4.8366951812,5.6815579649,0.5811,0.5911
5CU2B_seed_101_sample_3,3.4977572653,3.9028390042,0.5770,0.5870
5CU2B_seed_101_sample_4,6.2522334123,4.9249664265,0.6151,0.6251
5CVFA_seed_101_sample_0,4.4388577995,5.9563359561,0.5528,0.5628
5CVFA_seed_101_sample_1,3.0766262743,6.6254018289,0.5694,0.5794
5CVFA_seed_101_sample_2,4.5607523590,4.1263596195,0.6059,0.6159
5CVFA_seed_101_sample_3,3.0702663429,6.5390833386,0.5969,0.6069
5CVFA_seed_101_sample_4,3.6779215298,4.8513268489,0.5999,0.6099
5CVHA_seed_101_sample_0,4.7530797466,5.3454144732,0.5837,0.5937
5CVHA_seed_101_sample_1,3.7595164098,4.5532819951,0.5992,0.6092
5CVHA_seed_101_sample_2,6.1863945938,6.3477526854,0.5757,0.5857
5CVHA_seed_101_sample_3,3.2788309898,4.3786492468,0.5770,0.5870
5CVHA_seed_101_sample_4,5.0571596879,5.6050594006,0.5858,0.5958
5CVHB_seed_101_sample_0,5.4444067905,5.7413616684,0.5796,0.5896
5CVHB_seed_101_sample_1,6.8236171537,6.3073839005,0.5988,0.6088
5CVHB_seed_101_sample_2,5.9656303348,4.0273159267,0.5901,0.6001
5CVHB_seed_101_sample_3,5.0219730423,6.3368350810,0.5764,0.5864
5CVHB_seed_101_sample_4,4.8340767867,5.2655385130,0.5660,0.5760
5CX9A_seed_101_sample_0,4.6693215968,7.5066860637,0.6251,0.6351
5CX9A_seed_101_sample_1,6.2989982368,4.7917177871,0.5700,0.5800
5CX9A_seed_101_sample_2,4.0211670044,4.5303364793,0.5923,0.6023
5CX9A_seed_101_sample_3,5.3982856397,5.1472416386,0.5614,0.5714
5CX9A_seed_101_sample_4,4.6296905702,4.8284646505,0.5648,0.5748
5CX9B_seed_101_sample_0,5.0335294340,5.0035308603,0.5949,0.6049
5CX9B_seed_101_sample_1,4.4389825042,3.8013669078,0.6227,0.6327
5CX9B_seed_101_sample_2,8.0838274984,3.1015811769,0.6211,0.6311
5CX9B_seed_101_sample_3,4.0222380979,3.6150787603,0.5809,0.5909
5CX9B_seed_101_sample_4,5.0504325755,4.5009213026,0.5719,0.5819
5DR2A_seed_101_sample_0,5.0796569755,5.8071944228,0.6052,0.6152
5DR2A_seed_101_sample_1,5.5197411761,4.8254088607,0.6169,0.6269
5DR2A_seed_101_sample_2,5.3066464171,4.1033119893,0.5746,0.5846
5DR2A_seed_101_sample_3,5.2726356912,5.0165276100,0.5760,0.5860
5DR2A_seed_101_sample_4,6.0611302942,5.2971774159,0.6200,0.6300
5DR6A_seed_101_sample_0,3.2550427550,10.4012697256,0.5733,0.5833
5DR6A_seed_101_sample_1,4.7538524886,7.1801853200,0.6067,0.6167
5DR6A_seed_101_sample_2,3.4837224418,5.4661908921,0.5755,0.5855
5DR6A_seed_101_sample_3,5.0262326338,3.6256772569,0.5985,0.6085
5DR6A_seed_101_sample_4,3.5284898548,4.9913118979,0.5633,0.5733
5DR9A_seed_101_sample_0,3.7305935441,4.8331245439,0.5995,0.6095
5DR9A_seed_101_sample_1,4.6714065645,5.9921473537,0.5691,0.5791
5DR9A_seed_101_sample_2,6.7243362106,8.8660209533,0.5659,0.5759
5DR9A_seed_101_sample_3,5.4795217405,5.1313446943,0.5795,0.5895
5DR9A_seed_101_sample_4,5.1082261066,3.1871693615,0.6149,0.6249
5DT4A_seed_101_sample_0,6.7366205088,5.0663483605,0.5967,0.6067
5DT4A_seed_101_sample_1,3.7451310026,3.4299220424,0.5909,0.6009
5DT4A_seed_101_sample_2,2.8116347186,6.4333325588,0.6056,0.6156
5DT4A_seed_101_sample_3,4.2667254978,6.8776368508,0.5777,0.5877
5DT4A_seed_101_sample_4,4.4250511166,5.6745618034,0.6125,0.6225
5EZVA_seed_101_sample_0,6.4593661588,3.6001573978,0.5636,0.5736
5EZVA_seed_101_sample_1,8.0983369298,4.9926763973,0.6306,0.6406
5EZVA_seed_101_sample_2,3.4022545646,7.0711011797,0.5998,0.6098
5EZVA_seed_101_sample_3,8.8131805227,4.0629873944,0.5942,0.6042
5EZVA_seed_101_sample_4,7.0149078877,4.5034973548,0.5436,0.5536
5EZVC_seed_101_sample_0,5.8508732170,5.5670052249,0.5907,0.6007
5EZVC_seed_101_sample_1,5.2016391047,5.9140682685,0.5897,0.5997
5EZVC_seed_101_sample_2,8.7014811342,5.3281451621,0.6045,0.6145
5EZVC_seed_101_sample_3,4.8409719125,5.6872673841,0.5681,0.5781
5EZVC_seed_101_sample_4,4.2146162296,5.5032408118,0.6241,0.6341
5F4NA_seed_101_sample_0,4.9124186059,4.5188827767,0.5868,0.5968
5F4NA_seed_101_sample_1,3.3692454818,5.1188480253,0.5970,0.6070
5F4NA_seed_101_sample_2,5.3388901218,5.6097750930,0.5788,0.5888
5F4NA_seed_101_sample_3,4.6161839088,3.9779399894,0.6401,0.6501
5F4NA_seed_101_sample_4,5.1534766037,5.4865881264,0.5790,0.5890
5FBNC_seed_101_sample_0,5.1918006744,5.3554150374,0.5930,0.6030
5FBNC_seed_101_sample_1,3.6412391623,5.8658116606,0.6103,0.6203
5FBNC_seed_101_sample_2,6.5936178542,5.7016074167,0.6379,0.6479
5FBNC_seed_101_sample_3,3.6816243823,4.0209787838,0.5917,0.6017
5FBNC_seed_101_sample_4,5.9245953447,3.8159870458,0.5808,0.5908
5FBND_seed_101_sample_0,3.1859574166,5.5640697390,0.5853,0.5953
5FBND_seed_101_sample_1,5.2069334751,5.0336996975,0.5927,0.6027
5FBND_seed_101_sample_2,3.8656534703,5.3598950713,0.6037,0.6137
5FBND_seed_101_sample_3,4.7962431562,4.5399890483,0.5923,0.6023
5FBND_seed_101_sample_4,4.0323252637,3.7975270434,0.5695,0.5795
5FBOA_seed_101_sample_0,2.7494558219,5.5884533824,0.5924,0.6024
5FBOA_seed_101_sample_1,3.5915346770,5.0570462366,0.5946,0.6046
5FBOA_seed_101_sample_2,4.8281046964,6.0936526496,0.5803,0.5903
5FBOA_seed_101_sample_3,5.5472814861,6.8655263111,0.6100,0.6200
5FBOA_seed_101_sample_4,3.2872052448,6.8672423086,0.6169,0.6269
5FP6A_seed_101_sample_0,2.7900512616,6.6907196172,0.5439,0.5539
5FP6A_seed_101_sample_1,3.8164073910,4.1114011480,0.6033,0.6133
5FP6A_seed_101_sample_2,4.5019559939,3.0826447111,0.6047,0.6147
5FP6A_seed_101_sample_3,4.0514199068,4.4796931203,0.6223,0.6323
5FP6A_seed_101_sample_4,3.8766073955,3.8594281508,0.6077,0.6177
5GZ9A_seed_101_sample_0,5.8710214895,3.7546876028,0.6243,0.6343
5GZ9A_seed_101_sample_1,6.0426994948,6.1486825249,0.6144,0.6244
5GZ9A_seed_101_sample_2,5.7134335911,3.4892044433,0.5725,0.5825
5GZ9A_seed_101_sample_3,3.7542391515,6.5547083287,0.5808,0.5908
5GZ9A_seed_101_sample_4,4.8377212362,6.8602423375,0.5774,0.5874
5GZAA_seed_101_sample_0,4.5220423604,10.1463529011,0.6029,0.6129
5GZAA_seed_101_sample_1,3.3218180091,6.7627462397,0.5835,0.5935
5GZAA_seed_101_sample_2,5.9179906606,8.8099785215,0.5724,0.5824
5GZAA_seed_101_sample_3,4.8518610130,4.4443222640,0.6009,0.6109
5GZAA_seed_101_sample_4,4.2044487516,4.3994774221,0.6202,0.6302
5HEZA_seed_101_sample_0,6.7649552405,6.6614431964,0.5924,0.6024
5HEZA_seed_101_sample_1,5.7449633157,3.7562316011,0.5797,0.5897
5HEZA_seed_101_sample_2,5.8788818727,6.9374660705,0.5757,0.5857
5HEZA_seed_101_sample_3,6.4068662460,4.8717766721,0.5870,0.5970
5HEZA_seed_101_sample_4,5.6792154227,3.1925343479,0.5915,0.6015
5HEZB_seed_101_sample_0,3.4591250861,8.2840804814,0.5955,0.6055
5HEZB_seed_101_sample_1,4.3064305395,3.9438665356,0.6057,0.6157
5HEZB_seed_101_sample_2,6.0988048911,9.7392187319,0.5941,0.6041
5HEZB_seed_101_sample_3,3.9159228784,3.6081601671,0.5520,0.5620
5HEZB_seed_101_sample_4,4.7897969183,4.2229968622,0.6111,0.6211
5HEZC_seed_101_sample_0,5.2416628231,5.5038241959,0.6531,0.6631
5HEZC_seed_101_sample_1,6.8043561580,5.2351032520,0.5745,0.5845
5HEZC_seed_101_sample_2,6.5656486284,3.5156143823,0.5642,0.5742
5HEZC_seed_101_sample_3,5.9401177339,5.3600570465,0.6180,0.6280
5HEZC_seed_101_sample_4,4.5289164608,5.4666790443,0.6259,0.6359
5HEZD_seed_101_sample_0,5.9641915603,5.8456710640,0.5967,0.6067
5HEZD_seed_101_sample_1,5.4142821252,3.4919713949,0.6328,0.6428
5HEZD_seed_101_sample_2,4.5563735131,4.4855401758,0.6281,0.6381
5HEZD_seed_101_sample_3,6.6616655761,5.0813030542,0.6101,0.6201
5HEZD_seed_101_sample_4,5.3684949355,6.3813757819,0.6418,0.6518
5HU9A_seed_101_sample_0,3.9269275166,5.4389774401,0.5541,0.5641
5HU9A_seed_101_sample_1,6.5102332234,4.7853045888,0.6132,0.6232
5HU9A_seed_101_sample_2,4.4503674965,4.6934894697,0.5677,0.5777
5HU9A_seed_101_sample_3,5.5021407152,7.5161103644,0.5757,0.5857
5HU9A_seed_101_sample_4,3.2399890783,4.2537183868,0.5858,0.5958
5ISOA_seed_101_sample_0,4.7197214473,5.6230368736,0.5831,0.5931
5ISOA_seed_101_sample_1,3.7433241997,3.0351051689,0.5894,0.5994
5ISOA_seed_101_sample_2,3.7182954814,7.9835194843,0.6362,0.6462
5ISOA_seed_101_sample_3,2.9409239169,5.8535063034,0.5978,0.6078
5ISOA_seed_101_sample_4,8.1022515014,3.3622281051,0.5815,0.5915
5ISOC_seed_101_sample_0,4.5665412921,6.0718702853,0.5793,0.5893
5ISOC_seed_101_sample_1,5.0316194043,7.3840216134,0.5862,0.5962
5ISOC_seed_101_sample_2,6.2535214117,6.4036953461,0.5560,0.5660
5ISOC_seed_101_sample_3,4.5981127936,5.3191346849,0.6310,0.6410
5ISOC_seed_101_sample_4,5.3893750814,6.4489529000,0.5751,0.5851
5IZJA_seed_101_sample_0,3.3744812198,4.3353477438,0.6282,0.6382
5IZJA_seed_101_sample_1,4.9781776643,4.8993295181,0.5620,0.5720
5IZJA_seed_101_sample_2,4.2735699653,4.7743418668,0.5729,0.5829
5IZJA_seed_101_sample_3,5.3710945610,5.3203694754,0.5751,0.5851
5IZJA_seed_101_sample_4,4.9584883769,4.0219507399,0.5997,0.6097
5IZJB_seed_101_sample_0,3.3514953007,7.3659202592,0.6060,0.6160
5IZJB_seed_101_sample_1,2.9826522740,5.0604004086,0.5653,0.5753
5IZJB_seed_101_sample_2,3.6766488775,3.9865975497,0.5593,0.5693
5IZJB_seed_101_sample_3,5.6973361693,4.9436465321,0.5871,0.5971
5IZJB_seed_101_sample_4,5.2695066316,5.7195987798,0.5955,0.6055
5J1WC_seed_101_sample_0,5.2404626630,5.2799401324,0.5994,0.6094
5J1WC_seed_101_sample_1,2.8597308580,6.8726243518,0.5493,0.5593
5J1WC_seed_101_sample_2,2.4184797865,4.7745980953,0.6195,0.6295
5J1WC_seed_101_sample_3,4.0529707986,4.3059608461,0.5883,0.5983
5J1WC_seed_101_sample_4,4.3585003334,5.9170525776,0.5980,0.6080
5KCVA_seed_101_sample_0,4.0729069693,7.1869211238,0.6006,0.6106
5KCVA_seed_101_sample_1,5.1746819113,4.1001963800,0.5713,0.5813
5KCVA_seed_101_sample_2,4.5369452491,3.5108048978,0.6099,0.6199
5KCVA_seed_101_sample_3,3.5200002898,4.4436993518,0.6253,0.6353
5KCVA_seed_101_sample_4,3.7995586107,5.1211226642,0.5991,0.6091
5LVOA_seed_101_sample_0,4.9064545721,4.0347357671,0.5747,0.5847
5LVOA_seed_101_sample_1,4.8204671479,5.4340502256,0.5799,0.5899
5LVOA_seed_101_sample_2,4.6462844109,4.2046101561,0.5943,0.6043
5LVOA_seed_101_sample_3,8.3429292929,6.5194737566,0.5937,0.6037
5LVOA_seed_101_sample_4,4.4318927680,3.8767444404,0.6119,0.6219
5M0LA_seed_101_sample_0,4.8766955915,4.1500553100,0.5737,0.5837
5M0LA_seed_101_sample_1,3.6889963560,5.3075090169,0.5854,0.5954
5M0LA_seed_101_sample_2,4.3254428101,6.1708333211,0.5977,0.6077
5M0LA_seed_101_sample_3,5.3938485077,6.5616638813,0.5920,0.6020
5M0LA_seed_101_sample_4,5.4515299939,4.3866696256,0.5865,0.5965
5MHIA_seed_101_sample_0,4.5479977681,5.2345495013,0.5721,0.5821
5MHIA_seed_101_sample_1,5.2210901127,5.9610213822,0.5808,0.5908
5MHIA_seed_101_sample_2,4.7954491093,7.4391808901,0.5898,0.5998
5MHIA_seed_101_sample_3,2.9549237446,4.1680015688,0.6133,0.6233
5MHIA_seed_101_sample_4,2.0852797591,3.8136499559,0.5879,0.5979
5MMFA_seed_101_sample_0,8.4259368721,5.8751704671,0.6192,0.6292
5MMFA_seed_101_sample_1,5.8197129094,4.8892047191,0.6054,0.6154
5MMFA_seed_101_sample_2,4.6614700496,7.2913098026,0.5961,0.6061
5MMFA_seed_101_sample_3,3.0618282828,5.2382850579,0.5985,0.6085
5MMFA_seed_101_sample_4,3.4371840565,5.6452834332,0.5937,0.6037
5MMRA_seed_101_sample_0,6.6359338139,4.2775807409,0.5828,0.5928
5MMRA_seed_101_sample_1,2.3548509402,5.5814300973,0.5773,0.5873
5MMRA_seed_101_sample_2,4.3598558104,7.0666808844,0.6171,0.6271
5MMRA_seed_101_sample_3,5.8747462776,4.8921075208,0.5762,0.5862
5MMRA_seed_101_sample_4,4.9004623828,3.8630794882,0.6116,0.6216
5MMRB_seed_101_sample_0,5.7100054527,6.4918079495,0.5760,0.5860
5MMRB_seed_101_sample_1,4.5754700953,4.8162926255,0.5942,0.6042
5MMRB_seed_101_sample_2,8.6010533275,5.2762136885,0.6050,0.6150
5MMRB_seed_101_sample_3,3.6565598846,4.3520842015,0.6167,0.6267
5MMRB_seed_101_sample_4,3.3634425674,6.5834218268,0.5978,0.6078
5MO6A_seed_101_sample_0,5.0639907896,4.3177246089,0.5730,0.5830
5MO6A_seed_101_sample_1,6.7592838197,4.6106505732,0.5667,0.5767
5MO6A_seed_101_sample_2,4.6624861250,5.2106727129,0.5756,0.5856
5MO6A_seed_101_sample_3,6.1458250831,4.9452435000,0.6062,0.6162
5MO6A_seed_101_sample_4,4.1404830521,2.9687459649,0.5691,0.5791
5MO7A_seed_101_sample_0,3.5155752421,5.8487695032,0.6084,0.6184
5MO7A_seed_101_sample_1,6.7093489996,3.8849539592,0.5894,0.5994
5MO7A_seed_101_sample_2,6.9985293739,5.5453422993,0.5556,0.5656
5MO7A_seed_101_sample_3,6.9365464040,4.7163563658,0.5764,0.5864
5MO7A_seed_101_sample_4,4.2374371564,5.0409478434,0.5988,0.6088
5MODA_seed_101_sample_0,3.5421006928,4.3258404020,0.5718,0.5818
5MODA_seed_101_sample_1,3.5295788093,3.9861154754,0.5946,0.6046
5MODA_seed_101_sample_2,4.4698863395,5.3880772231,0.5989,0.6089
5MODA_seed_101_sample_3,5.4691938412,5.4860330797,0.5446,0.5546
5MODA_seed_101_sample_4,5.3699291291,6.6888871613,0.5460,0.5560
5MOEA_seed_101_sample_0,3.3032946575,5.9458733895,0.5711,0.5811
5MOEA_seed_101_sample_1,4.9645119019,4.3620062659,0.5572,0.5672
5MOEA_seed_101_sample_2,4.7490962652,6.9579337721,0.5970,0.6070
5MOEA_seed_101_sample_3,4.8358345272,9.0185933712,0.5871,0.5971
5MOEA_seed_101_sample_4,4.7001642984,6.2159739845,0.5741,0.5841
5MOEB_seed_101_sample_0,4.4953418646,4.9538276912,0.5932,0.6032
5MOEB_seed_101_sample_1,5.4840318166,4.0795852460,0.5981,0.6081
5MOEB_seed_101_sample_2,4.8804462963,5.3109600239,0.5489,0.5589
5MOEB_seed_101_sample_3,5.0021833327,3.6274499909,0.5697,0.5797
5MOEB_seed_101_sample_4,3.9782134043,6.3335585651,0.5816,0.5916
5MOTA_seed_101_sample_0,5.2198372581,4.7221338250,0.6211,0.6311
5MOTA_seed_101_sample_1,4.5870346685,4.4975880976,0.5847,0.5947
5MOTA_seed_101_sample_2,2.7863471644,5.5372646371,0.6154,0.6254
5MOTA_seed_101_sample_3,5.3357224886,3.8070316165,0.5625,0.5725
5MOTA_seed_101_sample_4,4.4257793537,3.3601775831,0.5653,0.5753
5MP8A_seed_101_sample_0,5.9601297695,4.6526648173,0.6007,0.6107
5MP8A_seed_101_sample_1,4.5403181564,7.0340906345,0.5791,0.5891
5MP8A_seed_101_sample_2,4.6162659799,4.1973956567,0.6178,0.6278
5MP8A_seed_101_sample_3,4.9850541407,6.4500459682,0.6063,0.6163
5MP8A_seed_101_sample_4,4.7140983972,3.2773188283,0.5687,0.5787
5MP8B_seed_101_sample_0,4.2282547799,5.1047447854,0.5627,0.5727
5MP8B_seed_101_sample_1,3.0198937478,5.8935699396,0.6083,0.6183
5MP8B_seed_101_sample_2,7.4946831002,8.1055774080,0.5972,0.6072
5MP8B_seed_101_sample_3,3.1861880389,3.3408673389,0.5977,0.6077
5MP8B_seed_101_sample_4,4.3411587024,5.1031220032,0.5666,0.5766
5MPJA_seed_101_sample_0,5.5667219101,4.1348358702,0.5960,0.6060
5MPJA_seed_101_sample_1,5.1993105627,5.5971188617,0.5606,0.5706
