id,pose rmsd,pocket rmsd,qs score,lddt-pli
5J1WC_seed_1_sample_4,5.0889479062,3.8735807359,0.8052,0.8152
5J5XA_base,5.5298370414,3.2186989869,0.8170,0.8270
5J5XA_seed_1_sample_0,5.3163525221,2.7370377360,0.7746,0.7846
5J5XA_seed_1_sample_1,5.2822795890,3.3461811843,0.7760,0.7860
5J5XA_seed_1_sample_2,6.0722163856,3.5333834032,0.8200,0.8300
5J5XA_seed_1_sample_3,3.2609963807,6.9379729874,0.7733,0.7833
5J5XA_seed_1_sample_4,4.7625475076,4.7894087077,0.8068,0.8168
5KCVA_base,3.4900943334,3.6461206904,0.7756,0.7856
5KCVA_seed_1_sample_0,5.0354258489,2.4184403955,0.7985,0.8085
5KCVA_seed_1_sample_1,3.5349436281,3.3293615138,0.7633,0.7733
5KCVA_seed_1_sample_2,3.7374169746,3.2238455895,0.7996,0.8096
5KCVA_seed_1_sample_3,4.6799507860,3.9969501391,0.7691,0.7791
5KCVA_seed_1_sample_4,6.7366353366,5.9139139261,0.7659,0.7759
5KQ5A_base,5.4895440425,3.4227677791,0.7795,0.7895
5KQ5A_seed_1_sample_0,5.1175692915,2.1259418821,0.8150,0.8250
5KQ5A_seed_1_sample_1,6.7489421035,3.3794131868,0.7967,0.8067
5KQ5A_seed_1_sample_2,3.7519810227,2.2878655305,0.7910,0.8010
5KQ5A_seed_1_sample_3,2.8167773303,4.2912345021,0.8056,0.8156
5KQ5A_seed_1_sample_4,4.2745295387,4.5875993938,0.7777,0.7877
5LVOA_base,4.4331447425,3.7851106207,0.8126,0.8226
5LVOA_seed_1_sample_0,6.4711806422,2.4014178495,0.7637,0.7737
5LVOA_seed_1_sample_1,8.1131491676,3.3302716777,0.8307,0.8407
5LVOA_seed_1_sample_2,3.4084774477,4.7166461663,0.7998,0.8098
5LVOA_seed_1_sample_3,8.8293002429,2.7101399670,0.7943,0.8043
5LVOA_seed_1_sample_4,7.0277384831,3.0039739206,0.7436,0.7536
5M0LA_base,5.8615747383,3.7133670110,0.7907,0.8007
5M0LA_seed_1_sample_0,5.2111531464,3.9448689415,0.7897,0.7997
5M0LA_seed_1_sample_1,8.7173965511,3.5540398608,0.8046,0.8146
5M0LA_seed_1_sample_2,4.8498262771,3.7935856414,0.7681,0.7781
5M0LA_seed_1_sample_3,4.2223249602,3.6708341484,0.8242,0.8342
5M0LA_seed_1_sample_4,4.9214036498,3.0142364793,0.7868,0.7968
5MHIA_base,3.3754079897,3.4144321090,0.7970,0.8070
5MHIA_seed_1_sample_0,5.3486552020,3.7418958538,0.7788,0.7888
5MHIA_seed_1_sample_1,4.6246271255,2.6534106816,0.8402,0.8502
5MHIA_seed_1_sample_2,5.1629025539,3.6597262852,0.7790,0.7890
5MHIA_seed_1_sample_3,5.2012967212,3.5722297225,0.7930,0.8030
5MHIA_seed_1_sample_4,3.6478991594,3.9126802712,0.8103,0.8203
5MMFA_base,6.6056778903,3.8031508927,0.8380,0.8480
5MMFA_seed_1_sample_0,3.6883582458,2.6821189067,0.7917,0.8017
5MMFA_seed_1_sample_1,5.9354317072,2.5453829910,0.7808,0.7908
5MMFA_seed_1_sample_2,3.1917846821,3.7114089499,0.7853,0.7953
5MMFA_seed_1_sample_3,5.2164572005,3.3576355050,0.7928,0.8028
5MMFA_seed_1_sample_4,3.8727239317,3.5752180456,0.8038,0.8138
5MMRA_base,4.8050157097,3.0283150241,0.7924,0.8024
5MMRA_seed_1_sample_0,4.0397005756,2.5330695907,0.7695,0.7795
5MMRA_seed_1_sample_1,2.7544847055,3.7276736044,0.7924,0.8024
5MMRA_seed_1_sample_2,3.5981037623,3.3732083785,0.7947,0.8047
5MMRA_seed_1_sample_3,4.8369355262,4.0646573537,0.7803,0.7903
5MMRA_seed_1_sample_4,5.5574277240,4.5795212842,0.8100,0.8200
5MMRB_base,3.2932176972,4.5806659083,0.8170,0.8270
5MMRB_seed_1_sample_0,2.7951543961,4.4629197391,0.7440,0.7540
5MMRB_seed_1_sample_1,3.8233877790,2.7424334584,0.8034,0.8134
5MMRB_seed_1_sample_2,4.5101902824,2.0562206634,0.8047,0.8147
5MMRB_seed_1_sample_3,4.0588301437,2.9880957499,0.8223,0.8323
5MMRB_seed_1_sample_4,3.8836978921,2.5743595699,0.8078,0.8178
5MO4A_base,5.8817598630,2.5044943407,0.8243,0.8343
5MO4A_seed_1_sample_0,6.0537518754,4.1013640057,0.8144,0.8244
5MO4A_seed_1_sample_1,5.7238837289,2.3274087504,0.7725,0.7825
5MO4A_seed_1_sample_2,3.7611058308,4.3721959458,0.7808,0.7908
5MO4A_seed_1_sample_3,4.8465696550,4.5759967081,0.7774,0.7874
5MO4A_seed_1_sample_4,4.5303133879,6.7679354738,0.8030,0.8130
5MO6A_base,3.3278937699,4.5109637544,0.7836,0.7936
5MO6A_seed_1_sample_0,5.9288149429,5.8765318672,0.7725,0.7825
5MO6A_seed_1_sample_1,4.8607352942,2.9645022798,0.8009,0.8109
5MO6A_seed_1_sample_2,4.2121388854,2.9345893644,0.8202,0.8302
5MO6A_seed_1_sample_3,6.7773286607,4.4433914487,0.7925,0.8025
5MO6A_seed_1_sample_4,5.7554711229,2.5055242360,0.7797,0.7897
5MO7A_base,5.8896346232,4.6275073590,0.7757,0.7857
5MO7A_seed_1_sample_0,6.4185847047,3.2496277708,0.7871,0.7971
5MO7A_seed_1_sample_1,5.6896029739,2.1295204962,0.7915,0.8015
5MO7A_seed_1_sample_2,3.4654519880,5.5257413875,0.7955,0.8055
5MO7A_seed_1_sample_3,4.3143072028,2.6306826197,0.8057,0.8157
5MO7A_seed_1_sample_4,6.1099598911,6.4963642193,0.7941,0.8041
5MODA_base,3.9230852849,2.4067559475,0.7521,0.7621
5MODA_seed_1_sample_0,4.7985576813,2.8168712983,0.8111,0.8211
5MODA_seed_1_sample_1,5.2512500701,3.6712232839,0.8531,0.8631
5MODA_seed_1_sample_2,6.8168016444,3.4919779899,0.7745,0.7845
5MODA_seed_1_sample_3,6.5776575074,2.3450250077,0.7643,0.7743
5MODA_seed_1_sample_4,5.9509824877,3.5753260881,0.8180,0.8280
5MOEA_base,4.5372000613,3.6464463033,0.8259,0.8359
5MOEA_seed_1_sample_0,5.9751003462,3.8992458618,0.7967,0.8067
5MOEA_seed_1_sample_1,5.4241851010,2.3292543939,0.8328,0.8428
5MOEA_seed_1_sample_2,4.5647073338,2.9919959192,0.8281,0.8381
5MOEA_seed_1_sample_3,6.6738500746,3.3893884363,0.8102,0.8202
5MOEA_seed_1_sample_4,5.3783141643,4.2565777031,0.8418,0.8518
5MOEB_base,3.9341100511,3.6279684648,0.7541,0.7641
5MOEB_seed_1_sample_0,6.5221407451,3.1919481803,0.8132,0.8232
5MOEB_seed_1_sample_1,4.4585074273,3.1307046175,0.7677,0.7777
5MOEB_seed_1_sample_2,5.5122043885,5.0134812436,0.7757,0.7857
5MOEB_seed_1_sample_3,3.2459151702,2.8373635184,0.7858,0.7958
5MOEB_seed_1_sample_4,4.7283540391,3.7507418772,0.7831,0.7931
5MOTA_base,3.7501709151,2.0245102984,0.7894,0.7994
5MOTA_seed_1_sample_0,3.7250964181,5.3252577799,0.8362,0.8462
5MOTA_seed_1_sample_1,2.9463030046,3.9044722121,0.7978,0.8078
5MOTA_seed_1_sample_2,8.1170708992,2.2427115522,0.7815,0.7915
5MOTA_seed_1_sample_3,4.5748937101,4.0501278338,0.7793,0.7893
5MOTA_seed_1_sample_4,5.0408224720,4.9253739057,0.7863,0.7963
5MP8A_base,6.2649593954,4.2714655521,0.7560,0.7660
5MP8A_seed_1_sample_0,4.6065229574,3.5480295900,0.8310,0.8410
5MP8A_seed_1_sample_1,5.3992325011,4.3016537594,0.7751,0.7851
5MP8A_seed_1_sample_2,3.3806533041,2.8918128585,0.8282,0.8382
5MP8A_seed_1_sample_3,4.9872829846,3.2680063828,0.7620,0.7720
5MP8A_seed_1_sample_4,4.2813865251,3.1846357010,0.7729,0.7829
5MP8B_base,5.3809185446,3.5488532340,0.7751,0.7851
5MP8B_seed_1_sample_0,4.9675576845,2.6827672319,0.7997,0.8097
5MP8B_seed_1_sample_1,3.3576253427,4.9132997350,0.8060,0.8160
5MP8B_seed_1_sample_2,2.9881076848,3.3754457164,0.7653,0.7753
5MP8B_seed_1_sample_3,3.6833736406,2.6591855457,0.7593,0.7693
5MP8B_seed_1_sample_4,5.7077568642,3.2975672205,0.7871,0.7971
5MPJA_base,5.2791448062,3.8151516959,0.7955,0.8055
5MPJA_seed_1_sample_0,5.2500477148,3.5218855948,0.7994,0.8094
5MPJA_seed_1_sample_1,2.8649614398,4.5842558998,0.7494,0.7594
5MPJA_seed_1_sample_2,2.4229032994,3.1848066135,0.8195,0.8295
5MPJA_seed_1_sample_3,4.0603838721,2.8722108765,0.7883,0.7983
5MPJA_seed_1_sample_4,4.3664722347,3.9468595692,0.7980,0.8080
5N1GA_base,4.0803565071,4.7939017000,0.8006,0.8106
5N1GA_seed_1_sample_0,5.1841466471,2.7349595269,0.7713,0.7813
5N1GA_seed_1_sample_1,4.5452435346,2.3418169308,0.8100,0.8200
5N1GA_seed_1_sample_2,3.5264385353,2.9640867779,0.8254,0.8354
5N1GA_seed_1_sample_3,3.8065081815,3.4159493645,0.7991,0.8091
5N1GA_seed_1_sample_4,4.9154287075,2.6912952459,0.7747,0.7847
5N1KA_base,4.8292840082,3.6246818583,0.7799,0.7899
5N1KA_seed_1_sample_0,4.6547826829,2.8046067889,0.7944,0.8044
5N1KA_seed_1_sample_1,8.3581889016,4.3486933816,0.7937,0.8037
5N1KA_seed_1_sample_2,4.4399989076,2.5859100779,0.8119,0.8219
5N1KA_seed_1_sample_3,4.8856152963,2.7682169962,0.7737,0.7837
5N1KA_seed_1_sample_4,3.6957437032,3.5402749050,0.7855,0.7955
5N1NA_base,4.3333542477,4.1161392812,0.7977,0.8077
5N1NA_seed_1_sample_0,5.4037141095,4.3768355174,0.7920,0.8020
5N1NA_seed_1_sample_1,5.4615010978,2.9260461626,0.7865,0.7965
5N1NA_seed_1_sample_2,4.5563162691,3.4916086208,0.7721,0.7821
5N1NA_seed_1_sample_3,5.2306397312,3.9761881403,0.7809,0.7909
5N1NA_seed_1_sample_4,4.8042202105,4.9621668725,0.7898,0.7998
5N32A_base,2.9603284386,2.7801877135,0.8133,0.8233
5N32A_seed_1_sample_0,2.0890938335,2.5438240787,0.7880,0.7980
5N32A_seed_1_sample_1,8.4413483056,3.9189228885,0.8192,0.8292
5N32A_seed_1_sample_2,5.8303574371,3.2612528245,0.8054,0.8154
5N32A_seed_1_sample_3,4.6699960968,4.8635322213,0.7961,0.8061
5N32A_seed_1_sample_4,3.0674285102,3.4941003542,0.7986,0.8086
5N37A_base,3.4434708272,3.7655810299,0.7938,0.8038
5N37A_seed_1_sample_0,6.6480712479,2.8532804566,0.7829,0.7929
5N37A_seed_1_sample_1,2.3591580729,3.7229888530,0.7773,0.7873
5N37A_seed_1_sample_2,4.3678301910,4.7136976907,0.8172,0.8272
5N37A_seed_1_sample_3,5.8854914638,3.2631890842,0.7763,0.7863
5N37A_seed_1_sample_4,4.9094255581,2.5767951264,0.8116,0.8216
5N3FA_base,5.7204493203,4.3302394209,0.7760,0.7860
5N3FA_seed_1_sample_0,4.5838388445,3.2126181723,0.7943,0.8043
5N3FA_seed_1_sample_1,8.6167850572,3.5193999398,0.8051,0.8151
5N3FA_seed_1_sample_2,3.6632479040,2.9029766005,0.8168,0.8268
5N3FA_seed_1_sample_3,3.3695944615,4.3913487491,0.7979,0.8079
5N3FA_seed_1_sample_4,5.0732530661,2.8800576750,0.7730,0.7830
5N3GA_base,6.7716468666,3.0754484765,0.7667,0.7767
5N3GA_seed_1_sample_0,4.6710140306,3.4756820544,0.7756,0.7856
5N3GA_seed_1_sample_1,6.1570660852,3.2986324481,0.8063,0.8163
5N3GA_seed_1_sample_2,4.1480561896,1.9802466290,0.7691,0.7791
5N3GA_seed_1_sample_3,3.5220053940,3.9013126179,0.8084,0.8184
5N3GA_seed_1_sample_4,6.7216207134,2.5913860844,0.7894,0.7994
5N3IA_base,7.0113300122,3.6989171605,0.7556,0.7656
5N3IA_seed_1_sample_0,6.9492336725,3.1459575541,0.7764,0.7864
5N3IA_seed_1_sample_1,4.2451876276,3.3624702456,0.7988,0.8088
5N3IA_seed_1_sample_2,3.5485793610,2.8854711635,0.7718,0.7818
5N3IA_seed_1_sample_3,3.5360345744,2.6588639870,0.7947,0.8047
5N3IA_seed_1_sample_4,4.4780619711,3.5940164244,0.7989,0.8089
5N3KA_base,5.4791972531,3.6593560516,0.7446,0.7546
5N3KA_seed_1_sample_0,5.3797509812,4.4616974336,0.7461,0.7561
5N3KA_seed_1_sample_1,3.3093365382,3.9660839543,0.7711,0.7811
5N3KA_seed_1_sample_2,4.9735922268,2.9095949285,0.7573,0.7673
5N3KA_seed_1_sample_3,4.7577825849,4.6411599576,0.7970,0.8070
5N3KA_seed_1_sample_4,4.8446794952,6.0156845120,0.7871,0.7971
5N3NA_base,4.7087611192,4.1462495188,0.7741,0.7841
5N3NA_seed_1_sample_0,4.5035640556,3.3043583728,0.7932,0.8032
5N3NA_seed_1_sample_1,5.4940623678,2.7212112543,0.7981,0.8081
5N3NA_seed_1_sample_2,4.8893728613,3.5425768348,0.7490,0.7590
5N3NA_seed_1_sample_3,5.0113325605,2.4196228647,0.7697,0.7797
5N3NA_seed_1_sample_4,3.9854897431,4.2246821204,0.7817,0.7917
5N3OA_base,5.2293845851,3.1498113005,0.8212,0.8312
5N3OA_seed_1_sample_0,4.5954245699,3.0000322608,0.7848,0.7948
5N3OA_seed_1_sample_1,2.7914435239,3.6935291065,0.8154,0.8254
5N3OA_seed_1_sample_2,5.3454817751,2.5394094389,0.7626,0.7726
5N3OA_seed_1_sample_3,4.4338743115,2.2413437897,0.7653,0.7753
5N3OA_seed_1_sample_4,5.9710311262,3.1034732945,0.8007,0.8107
5N3QA_base,4.5486226111,4.6919589724,0.7791,0.7891
5N3QA_seed_1_sample_0,4.6247093468,2.7997944916,0.8178,0.8278
5N3QA_seed_1_sample_1,4.9941720384,4.3023828701,0.8063,0.8163
5N3QA_seed_1_sample_2,4.7227207041,2.1860744026,0.7688,0.7788
5N3QA_seed_1_sample_3,4.2359884561,3.4050248059,0.7627,0.7727
5N3QA_seed_1_sample_4,3.0254172750,3.9311959135,0.8084,0.8184
5N3RA_base,7.5083912268,5.4066742414,0.7972,0.8072
5N3RA_seed_1_sample_0,3.1920157261,2.2284632514,0.7978,0.8078
5N3RA_seed_1_sample_1,4.3490988851,3.4039423593,0.7666,0.7766
5N3RA_seed_1_sample_2,5.5769037054,2.7580651527,0.7960,0.8060
5N3RA_seed_1_sample_3,5.2088203454,3.7334537508,0.7606,0.7706
5N3RA_seed_1_sample_4,5.4584576792,3.0131057585,0.7973,0.8073
5N3TA_base,5.7410757245,3.5483160648,0.8004,0.8104
5N3TA_seed_1_sample_0,6.4960372115,2.8636530428,0.7745,0.7845
5N3TA_seed_1_sample_1,5.1021906986,3.0114610072,0.7763,0.7863
5N3TA_seed_1_sample_2,9.7963494526,3.8215323338,0.8561,0.8661
5N3TA_seed_1_sample_3,3.6766286581,5.0186204475,0.7949,0.8049
5N3TA_seed_1_sample_4,5.0137988527,3.6432910044,0.7915,0.8015
5N63A_base,4.3281315025,3.5647993603,0.7679,0.7779
5N63A_seed_1_sample_0,4.1332533333,3.0801673630,0.8023,0.8123
5N63A_seed_1_sample_1,5.0894280061,5.1272706408,0.7936,0.8036
5N63A_seed_1_sample_2,6.8203399977,2.1301960703,0.7960,0.8060
5N63A_seed_1_sample_3,3.9661545915,2.1033134022,0.8146,0.8246
5N63A_seed_1_sample_4,3.9654138534,2.8464757738,0.8017,0.8117
5N64A_base,5.6772750082,3.8598740696,0.8424,0.8524
5N64A_seed_1_sample_0,5.4267893493,4.3795450750,0.7797,0.7897
5N64A_seed_1_sample_1,7.7275230847,3.9844328498,0.7753,0.7853
5N64A_seed_1_sample_2,6.1246349062,4.1715275328,0.8087,0.8187
5N64A_seed_1_sample_3,5.0165727363,3.6020435602,0.7730,0.7830
5N64A_seed_1_sample_4,4.3623281616,3.0758277208,0.8077,0.8177
5N65A_base,4.9986349053,2.6542337033,0.7660,0.7760
5N65A_seed_1_sample_0,4.5337295444,3.8665880448,0.7920,0.8020
5N65A_seed_1_sample_1,3.3671827299,2.7299976684,0.8329,0.8429
5N65A_seed_1_sample_2,4.7465016275,3.8394991257,0.7922,0.8022
5N65A_seed_1_sample_3,4.5338370400,4.1600975723,0.7991,0.8091
5N65A_seed_1_sample_4,4.4692202766,2.9645315482,0.8299,0.8399
5N66A_base,4.2546902537,3.0927854599,0.8020,0.8120
5N66A_seed_1_sample_0,7.2273071439,3.0150118783,0.7814,0.7914
5N66A_seed_1_sample_1,5.6373590453,4.1003299920,0.7874,0.7974
5N66A_seed_1_sample_2,5.9868466784,3.5948776641,0.8248,0.8348
5N66A_seed_1_sample_3,4.0691386721,2.9275656322,0.8229,0.8329
5N66A_seed_1_sample_4,3.6681732142,3.6958043800,0.8204,0.8304
5N67A_base,4.4133244229,5.0330208213,0.7927,0.8027
5N67A_seed_1_sample_0,5.0347662554,3.7090756793,0.7773,0.7873
5N67A_seed_1_sample_1,4.3449616107,3.5681168853,0.7976,0.8076
5N67A_seed_1_sample_2,4.5190064908,3.1303851041,0.7587,0.7687
5N67A_seed_1_sample_3,6.0237141542,2.7431775754,0.7614,0.7714
5N67A_seed_1_sample_4,5.1046668241,3.4614295170,0.7755,0.7855
5N68A_base,3.7037485290,3.5158472274,0.7888,0.7988
5N68A_seed_1_sample_0,4.2560833462,3.2024470626,0.8013,0.8113
5N68A_seed_1_sample_1,4.0187228801,4.6412370724,0.7437,0.7537
5N68A_seed_1_sample_2,4.9559246161,3.2633022168,0.8265,0.8365
5N68A_seed_1_sample_3,3.5379102040,3.3241992501,0.7879,0.7979
5N68A_seed_1_sample_4,4.5297299134,3.6291449387,0.8066,0.8166
5NQCA_base,5.6322533098,3.9480250623,0.8248,0.8348
5NQCA_seed_1_sample_0,4.7708770049,2.2159319754,0.8012,0.8112
5NQCA_seed_1_sample_1,3.7692650618,3.6935512183,0.8287,0.8387
5NQCA_seed_1_sample_2,4.0602544405,4.7240072071,0.7832,0.7932
5NQCA_seed_1_sample_3,4.8863074947,2.6235969818,0.7685,0.7785
5NQCA_seed_1_sample_4,5.3447755049,3.8120679311,0.7910,0.8010
5O1SA_base,5.8393339479,3.0502520014,0.7730,0.7830
5O1SA_seed_1_sample_0,4.5678667391,2.7060508633,0.8219,0.8319
5O1SA_seed_1_sample_1,3.4076970316,3.6959588296,0.7504,0.7604
5O1SA_seed_1_sample_2,6.7638841914,3.3755309013,0.8008,0.8108
5O1SA_seed_1_sample_3,5.1029598394,2.0656217240,0.7965,0.8065
5O1SA_seed_1_sample_4,5.2428598677,2.9914817842,0.7989,0.8089
5O8UA_base,5.1127034378,4.2368148881,0.7823,0.7923
5O8UA_seed_1_sample_0,3.6545631823,2.9927185866,0.7735,0.7835
5O8UA_seed_1_sample_1,4.3733225212,2.8783910462,0.7869,0.7969
5O8UA_seed_1_sample_2,5.0513917114,3.1593855232,0.7550,0.7650
5O8UA_seed_1_sample_3,6.1319093643,3.1013910752,0.7662,0.7762
5O8UA_seed_1_sample_4,4.8085453587,4.1641644183,0.7798,0.7898
5O8VA_base,2.1713781114,2.8051705591,0.7686,0.7786
5O8VA_seed_1_sample_0,4.4593871133,2.5929790506,0.7761,0.7861
5O8VA_seed_1_sample_1,5.1733098111,3.8549438217,0.7993,0.8093
5O8VA_seed_1_sample_2,6.5457857000,4.4312205181,0.7398,0.7498
5O8VA_seed_1_sample_3,5.6586096574,4.1214294297,0.7719,0.7819
5O8VA_seed_1_sample_4,8.8277604013,4.2662214029,0.7560,0.7660
5OBJA_base,6.7627846014,2.9502988226,0.7957,0.8057
5OBJA_seed_1_sample_0,6.6343792579,2.4060894179,0.8076,0.8176
5OBJA_seed_1_sample_1,5.9957206670,2.9123918026,0.7917,0.8017
5OBJA_seed_1_sample_2,3.3526139785,3.4472787287,0.7572,0.7672
5OBJA_seed_1_sample_3,5.8539215022,2.2768950123,0.7764,0.7864
5OBJA_seed_1_sample_4,5.5025971234,3.2175846991,0.7743,0.7843
5OBRA_base,4.1530542167,4.0054976008,0.7912,0.8012
5OBRA_seed_1_sample_0,5.4849646498,2.9227882138,0.8123,0.8223
5OBRA_seed_1_sample_1,5.2586045265,5.6729967456,0.7790,0.7890
5OBRA_seed_1_sample_2,4.2168746882,4.1779586112,0.8250,0.8350
5OBRA_seed_1_sample_3,4.5928527015,2.5671619600,0.7997,0.8097
5OBRA_seed_1_sample_4,4.4349903988,2.6218726054,0.8180,0.8280
5OO0A_base,5.0176862887,2.9128979601,0.7831,0.7931
5OO0A_seed_1_sample_0,4.2597280028,4.1348222714,0.7607,0.7707
5OO0A_seed_1_sample_1,5.4280364055,3.8943249324,0.8473,0.8573
5OO0A_seed_1_sample_2,2.9327841435,3.0207019566,0.7923,0.8023
5OO0A_seed_1_sample_3,4.4143787024,3.6193996263,0.7753,0.7853
5OO0A_seed_1_sample_4,3.1086150240,4.2296438013,0.7606,0.7706
5OQUA_base,4.1980675171,3.9502914941,0.7450,0.7550
5OQUA_seed_1_sample_0,5.3902043411,2.3327849556,0.8200,0.8300
5OQUA_seed_1_sample_1,4.7624020407,2.6523668426,0.7951,0.8051
5OQUA_seed_1_sample_2,4.6075227575,2.7674629551,0.7920,0.8020
5OQUA_seed_1_sample_3,4.8189075279,2.2628171929,0.7753,0.7853
5OQUA_seed_1_sample_4,7.0127111793,4.2917357427,0.7991,0.8091
5ORHA_base,3.5922766440,2.9596981476,0.8135,0.8235
5ORHA_seed_1_sample_0,5.9137635946,2.9512386678,0.7714,0.7814
5ORHA_seed_1_sample_1,3.2452745588,2.8214739077,0.7813,0.7913
5ORHA_seed_1_sample_2,4.2143228138,3.7396188382,0.7562,0.7662
5ORHA_seed_1_sample_3,4.9344860441,3.9927194920,0.7612,0.7712
5ORHA_seed_1_sample_4,3.8283315662,4.1009309875,0.7778,0.7878
5ORHB_base,4.9859975789,4.7140625546,0.7936,0.8036
5ORHB_seed_1_sample_0,5.6832443557,2.7564091729,0.8342,0.8442
5ORHB_seed_1_sample_1,3.5145570824,5.1896061909,0.8011,0.8111
5ORHB_seed_1_sample_2,4.6459979230,6.4105452439,0.7973,0.8073
5ORHB_seed_1_sample_3,4.3111625238,3.0450923368,0.7919,0.8019
5ORHB_seed_1_sample_4,2.9161178208,3.1755919854,0.8109,0.8209
5ORJA_base,4.5203101826,4.0313466006,0.7852,0.7952
5ORJA_seed_1_sample_0,3.8802767941,4.7190335326,0.7694,0.7794
5ORJA_seed_1_sample_1,6.6201655346,3.2492360569,0.7759,0.7859
5ORJA_seed_1_sample_2,3.8055421902,2.8443007036,0.7911,0.8011
5ORJA_seed_1_sample_3,7.2443163188,5.8145120086,0.8029,0.8129
5ORJA_seed_1_sample_4,4.1453509510,3.0683104344,0.8029,0.8129
5ORJB_base,7.6897261078,1.7604780209,0.7961,0.8061
5ORJB_seed_1_sample_0,5.4205451787,3.9688274844,0.7880,0.7980
5ORJB_seed_1_sample_1,5.3058544040,4.4505262125,0.8055,0.8155
5ORJB_seed_1_sample_2,5.7937379188,5.3113551008,0.7982,0.8082
5ORJB_seed_1_sample_3,5.9353504492,5.3972616122,0.8219,0.8319
5ORJB_seed_1_sample_4,6.7272874560,7.4946612639,0.7801,0.7901
5ORKA_base,7.3047602471,3.0289927762,0.7969,0.8069
5ORKA_seed_1_sample_0,4.3434576601,2.7248802530,0.7859,0.7959
5ORKA_seed_1_sample_1,3.4653562653,2.4238784684,0.7807,0.7907
5ORKA_seed_1_sample_2,2.4288310133,5.3233379740,0.8126,0.8226
5ORKA_seed_1_sample_3,4.2996597642,3.1221670808,0.7999,0.8099
5ORKA_seed_1_sample_4,5.7282566720,2.2910648736,0.7840,0.7940
5ORLA_base,5.2066659654,2.0843984536,0.7869,0.7969
5ORLA_seed_1_sample_0,4.8751245462,3.5916766503,0.7792,0.7892
5ORLA_seed_1_sample_1,4.3396774867,3.1262834737,0.8077,0.8177
5ORLA_seed_1_sample_2,4.0363912141,3.7629478356,0.7966,0.8066
5ORLA_seed_1_sample_3,4.4124520889,2.8105630762,0.8025,0.8125
5ORLA_seed_1_sample_4,5.2204998774,2.8964745156,0.7934,0.8034
5ORNA_base,3.0471213356,3.9111532887,0.8123,0.8223
5ORNA_seed_1_sample_0,5.6835703407,3.3094742030,0.8207,0.8307
5ORNA_seed_1_sample_1,3.2894965407,4.0183388001,0.7783,0.7883
5ORNA_seed_1_sample_2,4.5530008831,3.3703425288,0.7794,0.7894
5ORNA_seed_1_sample_3,4.0419189750,3.2402889909,0.7895,0.7995
5ORNA_seed_1_sample_4,4.3187528029,3.8074008139,0.7767,0.7867
5OROA_base,3.6451931553,3.2072904461,0.7875,0.7975
5OROA_seed_1_sample_0,3.5481234433,3.6367417178,0.8110,0.8210
5OROA_seed_1_sample_1,4.4682895457,3.8894462202,0.7786,0.7886
5OROA_seed_1_sample_2,3.6086763138,3.0633250405,0.7713,0.7813
5OROA_seed_1_sample_3,8.7509851212,3.3788002635,0.7923,0.8023
5OROA_seed_1_sample_4,4.2635043532,3.5693195026,0.8080,0.8180
5ORPA_base,4.0146264287,4.1119533370,0.7894,0.7994
5ORPA_seed_1_sample_0,4.1226106530,3.6896871200,0.7702,0.7802
5ORPA_seed_1_sample_1,3.6179544196,3.6984020711,0.7988,0.8088
5ORPA_seed_1_sample_2,2.5590985325,3.9041901611,0.7881,0.7981
5ORPA_seed_1_sample_3,4.4358520657,3.2190424033,0.7817,0.7917
5ORPA_seed_1_sample_4,5.1103541189,3.8009961653,0.7929,0.8029
5ORRA_base,3.2467824398,2.8956283430,0.8020,0.8120
5ORRA_seed_1_sample_0,4.7349541741,2.2087499417,0.7791,0.7891
5ORRA_seed_1_sample_1,3.4942981009,3.8510077294,0.7931,0.8031
5ORRA_seed_1_sample_2,4.6861429559,2.1359902808,0.8002,0.8102
5ORRA_seed_1_sample_3,5.1723549532,3.3458595824,0.7725,0.7825
5ORRA_seed_1_sample_4,5.3380271515,5.0917465432,0.7903,0.8003
5ORSA_base,5.2711630056,4.1612710387,0.7825,0.7925
5ORSA_seed_1_sample_0,3.9644943296,2.6983760141,0.7869,0.7969
5ORSA_seed_1_sample_1,5.8909905914,4.1745389652,0.8062,0.8162
5ORSA_seed_1_sample_2,4.2263979868,3.6882081606,0.8105,0.8205
5ORSA_seed_1_sample_3,5.1594761315,2.8236539983,0.7957,0.8057
5ORSA_seed_1_sample_4,5.6376466353,3.3920109853,0.8166,0.8266
5ORTA_base,4.3808925538,3.0443194460,0.7711,0.7811
5ORTA_seed_1_sample_0,3.4285759484,3.2166716502,0.8057,0.8157
5ORTA_seed_1_sample_1,5.5103151833,3.7764120024,0.7797,0.7897
5ORTA_seed_1_sample_2,3.5748548432,2.3642821454,0.7807,0.7907
5ORTA_seed_1_sample_3,3.7826960371,4.2904774193,0.8211,0.8311
5ORTA_seed_1_sample_4,3.5877803684,5.7324434003,0.8096,0.8196
5ORVA_base,5.8346898646,3.3440269832,0.8187,0.8287
5ORVA_seed_1_sample_0,4.5373535091,2.7310310825,0.8223,0.8323
5ORVA_seed_1_sample_1,2.6938312351,3.1435744200,0.7459,0.7559
5ORVA_seed_1_sample_2,5.6793487952,4.7187162783,0.8095,0.8195
5ORVA_seed_1_sample_3,7.9313436093,3.0707287013,0.7703,0.7803
5ORVA_seed_1_sample_4,7.4119799841,3.9180086560,0.8096,0.8196
5ORWA_base,4.1003417580,6.1400826261,0.8414,0.8514
